"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,1.85396,0.546923,0,0,4,0,0,180
0.02,1.85847,0.546923,0.00450777,0.08,4,0.000782033,0,-179.974
0.04,1.86298,0.546923,0.00901554,0.16,4,0.00156407,0,-179.897
0.06,1.86749,0.546924,0.0135233,0.24,4,0.0023461,0,-179.769
0.08,1.87199,0.546924,0.0180311,0.32,4,0.00312813,0,-179.589
0.1,1.8765,0.546924,0.0225389,0.4,4,0.00391016,0,-179.358
0.12,1.88334,0.546925,0.0293753,0.48,4,0.0053158,0,-179.075
0.14,1.89422,0.546926,0.040258,0.56,4,0.007805,0,-178.741
0.16,1.90521,0.546927,0.0512441,0.64,4,0.010443,0,-178.356
0.18,1.91939,0.546931,0.0654267,0.72,4,0.0176832,0,-177.919
0.2,1.93421,0.546937,0.0802441,0.8,4,0.0256778,0,-177.431
0.22,1.95103,0.546945,0.0970674,0.88,4,0.0360563,0,-176.892
0.24,1.96951,0.54696,0.11555,0.96,4,0.0504872,0,-176.301
0.26,1.98942,0.546981,0.135457,1.04,4,0.068397,0,-175.659
0.28,2.01091,0.54701,0.156944,1.12,4,0.0903534,0,-174.965
0.3,2.03403,0.54705,0.180069,1.2,4,0.117303,0,-174.22
0.32,2.05881,0.54711,0.204845,1.28,4,0.150832,0,-173.424
0.34,2.08523,0.547185,0.231263,1.36,4,0.189714,0,-172.576
0.36,2.11326,0.547293,0.2593,1.44,4,0.237456,0,-171.677
0.38,2.14289,0.547427,0.28893,1.52,4,0.291822,0,-170.727
0.4,2.17408,0.547605,0.320122,1.6,4,0.355824,0,-169.725
0.42,2.20681,0.547829,0.352845,1.68,4,0.428909,0,-168.672
0.44,2.24124,0.548111,0.387276,1.76,4,0.512591,0,-167.567
0.46,2.27724,0.548465,0.423286,1.84,4,0.607911,0,-166.411
0.48,2.3148,0.548892,0.460842,1.92,4,0.714367,0,-165.204
0.5,2.35402,0.549421,0.50007,2,4,0.834951,0,-163.945
0.52,2.39481,0.55007,0.540861,2.08,4,0.970326,0,-162.635
0.54,2.43715,0.550838,0.583211,2.16,4,1.11974,0,-161.273
0.56,2.48118,0.551762,0.627255,2.24,4,1.28614,0,-159.861
0.58,2.52678,0.552857,0.67286,2.32,4,1.46967,0,-158.396
0.6,2.57395,0.554155,0.720051,2.4,4,1.67204,0,-156.881
0.62,2.62272,0.555671,0.768841,2.48,4,1.89357,0,-155.314
0.64,2.67308,0.557435,0.819237,2.56,4,2.13557,0,-153.695
0.66,2.72504,0.559491,0.871239,2.64,4,2.39988,0,-152.026
0.68,2.77859,0.561874,0.924842,2.72,4,2.68754,0,-150.305
0.7,2.83372,0.564609,0.98004,2.8,4,2.99901,0,-148.532
0.72,2.89042,0.567747,1.03682,2.88,4,3.33576,0,-146.708
0.74,2.94869,0.571327,1.0952,2.95642,0.416725,3.69851,0,-144.833
0.76,3.00773,0.575343,1.15438,2.96,0,4.08292,0,-142.906
0.78,3.06677,0.579758,1.21358,2.96,0,4.48311,0,-140.929
0.8,3.12577,0.584583,1.27278,2.96,0,4.89799,0,-138.899
0.82,3.18473,0.589871,1.33198,2.96,0,5.3275,0,-136.818
0.84,3.24366,0.595595,1.39118,2.96,0,5.76887,0,-134.686
0.86,3.30253,0.601777,1.45038,2.96,0,6.22071,0,-132.503
0.88,3.36136,0.608426,1.50958,2.96,0,6.68089,0,-130.268
0.9,3.42013,0.615542,1.56878,2.96,0,7.14695,0,-127.982
0.92,3.47884,0.623154,1.62798,2.96,0,7.61614,0,-125.644
0.94,3.53748,0.631248,1.68718,2.96,0,8.08505,0,-123.255
0.96,3.59606,0.639801,1.74638,2.96,0,8.55028,0,-120.815
0.98,3.65457,0.648838,1.80558,2.96,0,9.00743,0,-118.323
1,3.713,0.658343,1.86478,2.96,0,9.45198,0,-115.78
1.02,3.77136,0.668272,1.92398,2.96,0,9.88033,0,-113.211
1.04,3.82964,0.678645,1.98318,2.96,0,10.2857,0,-110.642
1.06,3.88786,0.689409,2.04238,2.96,0,10.6644,0,-108.074
1.08,3.946,0.700545,2.10158,2.96,0,11.0106,0,-105.505
1.1,4.00408,0.712009,2.16078,2.96,0,11.3203,0,-102.936
1.12,4.0621,0.72377,2.21998,2.96,0,11.5872,0,-100.367
1.14,4.12007,0.735778,2.27918,2.96,0,11.8079,0,-97.7983
1.16,4.178,0.747979,2.33838,2.96,0,11.9805,0,-95.2295
1.18,4.23589,0.760335,2.39758,2.96,0,12.0973,0,-92.6607
1.2,4.29377,0.772778,2.45678,2.96,0,12.1621,0,-90.0919
1.22,4.35164,0.785258,2.51598,2.96,0,12.1692,0,-87.5231
1.24,4.40951,0.797718,2.57518,2.96,0,12.1208,0,-84.9543
1.26,4.4674,0.810098,2.63438,2.96,0,12.0161,0,-82.3855
1.28,4.52532,0.822355,2.69358,2.96,0,11.8607,0,-79.8167
1.3,4.58328,0.834412,2.75278,2.96,0,11.6506,0,-77.2479
1.32,4.64129,0.846249,2.81198,2.96,0,11.3966,0,-74.6791
1.34,4.69935,0.857795,2.87118,2.96,0,11.0978,0,-72.1103
1.36,4.75747,0.869026,2.93038,2.96,0,10.7612,0,-69.5415
1.38,4.81567,0.879886,2.98958,2.96,0,10.3901,0,-66.9727
1.4,4.87393,0.89037,3.04878,2.96,0,9.99162,0,-64.4039
1.42,4.93227,0.900425,3.10798,2.96,0,9.5691,0,-61.8572
1.44,4.99069,0.910034,3.16718,2.96,0,9.12813,0,-59.3618
1.46,5.04917,0.919212,3.22638,2.96,0,8.67421,0,-56.9178
1.48,5.10773,0.927894,3.28558,2.96,0,8.21065,0,-54.5251
1.5,5.16636,0.936101,3.34478,2.96,0,7.74233,0,-52.1838
1.52,5.22505,0.94385,3.40398,2.96,0,7.27285,0,-49.8939
1.54,5.2838,0.951098,3.46318,2.96,0,6.80566,0,-47.6554
1.56,5.34261,0.957871,3.52238,2.96,0,6.34366,0,-45.4682
1.58,5.40148,0.96418,3.58158,2.96,0,5.88932,0,-43.3325
1.6,5.46039,0.970023,3.64078,2.96,0,5.44503,0,-41.248
1.62,5.51934,0.975418,3.69998,2.96,0,5.01243,0,-39.215
1.64,5.57833,0.980391,3.75918,2.96,0,4.59269,0,-37.2334
1.66,5.63736,0.984904,3.81838,2.96,0,4.1888,0,-35.3031
1.68,5.6964,0.989022,3.87757,2.95732,-2.80256,3.8002,0,-33.4242
1.7,5.75482,0.992714,3.93611,2.8876,-4,3.43192,0,-31.5967
1.72,5.81166,0.995948,3.99304,2.8076,-4,3.09004,0,-29.8205
1.74,5.86693,0.99878,4.04838,2.7276,-4,2.77319,0,-28.0957
1.76,5.92062,1.00124,4.10212,2.6476,-4,2.48067,0,-26.4223
1.78,5.97272,1.00338,4.15427,2.5676,-4,2.21141,0,-24.8003
1.8,6.02324,1.00522,4.20482,2.4876,-4,1.96407,0,-23.2297
1.82,6.07216,1.00679,4.25377,2.4076,-4,1.73816,0,-21.7104
1.84,6.1195,1.00814,4.30112,2.3276,-4,1.53156,0,-20.2425
1.86,6.16526,1.0093,4.3469,2.2476,-4,1.3429,0,-18.826
1.88,6.2094,1.01027,4.39105,2.1676,-4,1.17246,0,-17.4608
1.9,6.2519,1.01107,4.43356,2.0876,-4,1.01959,0,-16.1471
1.92,6.29287,1.01175,4.47454,2.0076,-4,0.88078,0,-14.8847
1.94,6.3322,1.01232,4.51387,1.9276,-4,0.756561,0,-13.6737
1.96,6.36996,1.01277,4.55163,1.8476,-4,0.646068,0,-12.514
1.98,6.40607,1.01315,4.58775,1.7676,-4,0.54773,0,-11.4058
2,6.44071,1.01346,4.62239,1.6876,-4,0.459939,0,-10.3489
2.02,6.47357,1.0137,4.65524,1.6076,-4,0.385,0,-9.34337
2.04,6.50488,1.01389,4.68656,1.5276,-4,0.318513,0,-8.38924
2.06,6.53464,1.01404,4.71632,1.4476,-4,0.261117,0,-7.48648
2.08,6.56281,1.01416,4.74449,1.3676,-4,0.211137,0,-6.6351
2.1,6.58937,1.01424,4.77105,1.2876,-4,0.169624,0,-5.83509
2.12,6.6143,1.01431,4.79598,1.2076,-4,0.133254,0,-5.08646
2.14,6.63759,1.01436,4.81927,1.1276,-4,0.104781,0,-4.38921
2.16,6.65925,1.01439,4.84093,1.0476,-4,0.0802789,0,-3.74333
2.18,6.67935,1.01442,4.86103,0.967602,-4,0.0605775,0,-3.14883
2.2,6.69805,1.01443,4.87973,0.887602,-4,0.0452352,0,-2.6057
2.22,6.71487,1.01445,4.89655,0.807602,-4,0.0326532,0,-2.11396
2.24,6.72994,1.01445,4.91162,0.727602,-4,0.0236212,0,-1.67358
2.26,6.74412,1.01446,4.9258,0.647602,-4,0.016381,0,-1.28458
2.28,6.75542,1.01446,4.9371,0.567602,-4,0.0119942,0,-0.946963
2.3,6.76631,1.01446,4.94799,0.487602,-4,0.00802004,0,-0.660718
2.32,6.77375,1.01446,4.95543,0.407602,-4,0.00576863,0,-0.425848
2.34,6.77826,1.01446,4.95994,0.327602,-4,0.0049866,0,-0.242355
2.36,6.78276,1.01447,4.96444,0.247602,-4,0.00420456,0,-0.110238
2.38,6.78727,1.01447,4.96895,0.167602,-4,0.00342253,0,-0.0294967
2.4,6.79178,1.01447,4.97346,0.0876021,-4,0.0026405,0,-0.000131591
2.42,6.79629,1.01447,4.97797,0.00760208,-4,0.00185847,0,0
