"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,9.54608,4.99997,0,0,4,-1.40334e-14,0,180
0.02,9.55059,4.99997,0.00450777,0.08,4,-0.000349394,0,179.949
0.04,9.5551,4.99997,0.00901554,0.16,4,-0.000698788,0,179.794
0.06,9.5596,4.99997,0.0135233,0.24,4,-0.00104818,0,179.538
0.08,9.56411,4.99997,0.0180311,0.32,4,-0.00139758,0,179.178
0.1,9.56862,4.99997,0.0225389,0.4,4,-0.00174697,0,178.716
0.12,9.57546,4.99997,0.0293753,0.48,4,-0.00231812,0,178.15
0.14,9.58634,4.99997,0.040258,0.56,4,-0.00327458,0,177.483
0.16,9.59732,4.99997,0.0512441,0.64,4,-0.00430071,0,176.712
0.18,9.61151,4.99997,0.0654267,0.72,4,-0.00748198,0,175.839
0.2,9.62632,4.99996,0.0802441,0.8,4,-0.0108862,0,174.862
0.22,9.64315,4.99996,0.0970674,0.88,4,-0.0149951,0,173.783
0.24,9.66163,4.99995,0.11555,0.96,4,-0.0211374,0,172.602
0.26,9.68154,4.99995,0.135457,1.04,4,-0.0285725,0,171.317
0.28,9.70302,4.99993,0.156944,1.12,4,-0.037414,0,169.93
0.3,9.72615,4.99992,0.180069,1.2,4,-0.0488297,0,168.44
0.32,9.75093,4.99989,0.204845,1.28,4,-0.0620887,0,166.848
0.34,9.77734,4.99986,0.231263,1.36,4,-0.0784044,0,165.152
0.36,9.80538,4.99982,0.2593,1.44,4,-0.09737,0,163.354
0.38,9.83501,4.99976,0.28893,1.52,4,-0.119623,0,161.453
0.4,9.8662,4.99969,0.320122,1.6,4,-0.145172,0,159.45
0.42,9.89893,4.9996,0.352845,1.68,4,-0.174591,0,157.343
0.44,9.93335,4.99948,0.387271,1.75922,2.84644,-0.207971,0,155.134
0.46,9.96906,4.99934,0.422979,1.8,0,-0.245821,0,152.822
0.48,10.0051,4.99917,0.458979,1.8,0,-0.28702,0,150.407
0.5,10.0411,4.99898,0.494979,1.8,0,-0.330985,0,147.89
0.52,10.0771,4.99876,0.530979,1.8,0,-0.377826,0,145.27
0.54,10.1131,4.99851,0.566979,1.8,0,-0.427409,0,142.547
0.56,10.1491,4.99822,0.602979,1.8,0,-0.479734,0,139.721
0.58,10.1851,4.9979,0.638979,1.8,0,-0.534781,0,136.793
0.6,10.2211,4.99755,0.674979,1.8,0,-0.592072,0,133.762
0.62,10.257,4.99716,0.710979,1.8,0,-0.651644,0,130.628
0.64,10.293,4.99673,0.746979,1.8,0,-0.71311,0,127.391
0.66,10.329,4.99626,0.782979,1.8,0,-0.776234,0,124.051
0.68,10.365,4.99576,0.818979,1.8,0,-0.840451,0,120.609
0.7,10.401,4.9952,0.854979,1.8,0,-0.905492,0,117.064
0.72,10.437,4.99462,0.890979,1.8,0,-0.970644,0,113.417
0.74,10.473,4.99399,0.926979,1.8,0,-1.03514,0,109.666
0.76,10.509,4.99332,0.962979,1.8,0,-1.09856,0,105.813
