"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,14.6634,5.17533,0,0,3.75,180,0,-1.40334e-14
0.02,14.659,5.17533,0.00436463,0.075,3.75,-179.998,0,-1.40334e-14
0.04,14.6547,5.17533,0.00872926,0.15,3.75,-179.997,0,-1.40334e-14
0.06,14.6503,5.17533,0.0130939,0.225,3.75,-179.995,0,-1.40334e-14
0.08,14.6459,5.17533,0.0174585,0.3,3.75,-179.993,0,-1.40334e-14
0.1,14.6416,5.17533,0.0218232,0.375,3.75,-179.991,0,-1.40334e-14
0.12,14.6361,5.17533,0.0273019,0.45,3.75,-179.989,0,-1.40334e-14
0.14,14.6256,5.17532,0.037839,0.525,3.75,-179.981,0,-1.40334e-14
0.16,14.615,5.17532,0.0483762,0.6,3.75,-179.974,0,-1.40334e-14
0.18,14.602,5.17531,0.0613735,0.675,3.75,-179.96,0,-1.40334e-14
0.2,14.5883,5.1753,0.0751058,0.75,3.75,-179.944,0,-1.40334e-14
0.22,14.5722,5.17528,0.0911911,0.825,3.75,-179.917,0,-1.40334e-14
0.24,14.5551,5.17525,0.108274,0.9,3.75,-179.886,0,-1.40334e-14
0.26,14.5366,5.17521,0.126763,0.975,3.75,-179.849,0,-1.40334e-14
0.28,14.5162,5.17515,0.147189,1.05,3.75,-179.799,0,-1.40334e-14
0.3,14.4944,5.17506,0.168972,1.125,3.75,-179.739,0,-1.40334e-14
0.32,14.4712,5.17494,0.192208,1.2,3.75,-179.668,0,-1.40334e-14
0.34,14.4465,5.17478,0.216936,1.275,3.75,-179.585,0,-1.40334e-14
0.36,14.4202,5.17456,0.243164,1.35,3.75,-179.487,0,-1.40334e-14
0.38,14.3925,5.17429,0.270885,1.425,3.75,-179.374,0,-1.40334e-14
0.4,14.3633,5.17394,0.300084,1.5,3.75,-179.245,0,-1.40334e-14
0.42,14.3326,5.1735,0.33076,1.575,3.75,-179.098,0,-1.40334e-14
0.44,14.3003,5.17295,0.363091,1.65,3.75,-178.932,0,-1.40334e-14
0.46,14.2666,5.17226,0.396846,1.725,3.75,-178.746,0,-1.40334e-14
0.48,14.2314,5.17143,0.432003,1.8,3.75,-178.542,0,-1.40334e-14
0.5,14.1946,5.17042,0.468835,1.875,3.75,-178.315,0,-1.40334e-14
0.52,14.1565,5.16922,0.507012,1.95,3.75,-178.07,0,-1.40334e-14
0.54,14.1167,5.16779,0.546824,2.025,3.75,-177.806,0,-1.40334e-14
0.56,14.0755,5.16611,0.588035,2.1,3.75,-177.527,0,-1.40334e-14
