"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,2,2,0,0,1,0,0,0
0.02,2.00225,2,0.00225389,0.02,1,-0.00517797,0,0
0.04,2.00451,2,0.00450777,0.04,1,-0.0103559,0,0
0.06,2.00676,2,0.00676166,0.06,1,-0.0155339,0,0
0.08,2.00902,2,0.00901554,0.08,1,-0.0207119,0,0
0.1,2.01127,2,0.0112694,0.1,1,-0.0258899,0,0
0.12,2.01352,2,0.0135233,0.12,1,-0.0310678,0,0
0.14,2.01578,1.99999,0.0157772,0.14,1,-0.0362458,0,0
0.16,2.01803,1.99999,0.0180311,0.16,1,-0.0414238,0,0
0.18,2.02028,1.99999,0.020285,0.18,1,-0.0466018,0,0
0.2,2.02254,1.99999,0.0225389,0.2,1,-0.0517797,0,0
0.22,2.02479,1.99999,0.0247927,0.22,1,-0.0569577,0,0
0.24,2.02938,1.99998,0.0293753,0.24,1,-0.0845172,0,0
0.26,2.03482,1.99997,0.0348167,0.26,1,-0.120331,0,0
0.28,2.04026,1.99996,0.040258,0.28,1,-0.156144,0,0
0.3,2.0457,1.99994,0.0456994,0.3,1,-0.191958,0,0
0.32,2.05124,1.99993,0.0512441,0.32,1,-0.230304,0,0
0.34,2.05834,1.99988,0.0583354,0.34,1,-0.306565,0,0
0.36,2.06543,1.99984,0.0654267,0.36,1,-0.382826,0,0
0.38,2.07252,1.9998,0.072518,0.38,1,-0.459087,0,0
0.4,2.08024,1.99972,0.0802441,0.4,1,-0.558794,0,0
0.42,2.08865,1.99962,0.0886557,0.42,1,-0.683821,0,0
0.44,2.09707,1.99952,0.0970674,0.44,1,-0.808849,0,0
0.46,2.106,1.99938,0.106003,0.46,1,-0.959669,0,0
0.48,2.11555,1.9992,0.11555,0.48,1,-1.14063,0,0
0.5,2.12509,1.99901,0.125098,0.5,1,-1.32159,0,0
0.52,2.13545,1.99873,0.135457,0.52,1,-1.55267,0,0
0.54,2.146,1.99843,0.146018,0.54,1,-1.79621,0,0
0.56,2.15692,1.99807,0.156944,0.56,1,-2.06709,0,0
0.58,2.1684,1.99761,0.168428,0.58,1,-2.3797,0,0
0.6,2.18003,1.99712,0.180069,0.6,1,-2.70622,0,0
0.62,2.19235,1.99646,0.192407,0.62,1,-3.09441,0,0
0.64,2.20477,1.99577,0.204845,0.64,1,-3.49572,0,0
0.66,2.21787,1.9948,0.217982,0.66,1,-3.98862,0,0
0.68,2.23111,1.9938,0.231263,0.68,1,-4.49104,0,0
0.7,2.24495,1.99269,0.245152,0.7,1,-5.03359,0,0
0.72,2.25904,1.99141,0.2593,0.72,1,-5.62426,0,0
0.74,2.27356,1.98981,0.273902,0.74,1,-6.2993,0,0
0.76,2.28849,1.98809,0.28893,0.76,1,-7.01285,0,0
0.78,2.30366,1.9863,0.304212,0.78,1,-7.74961,0,0
0.8,2.31938,1.98385,0.320122,0.8,1,-8.63894,0,0
0.82,2.33534,1.9813,0.336286,0.82,1,-9.55642,0,0
0.84,2.35168,1.97862,0.352845,0.84,1,-10.5119,0,0
0.86,2.36839,1.97517,0.369908,0.86,1,-11.627,0,0
0.88,2.38536,1.97147,0.387276,0.88,1,-12.7964,0,0
0.9,2.40268,1.9676,0.405021,0.9,1,-14.0069,0,0
