"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,1.84307,3.8987,0,0,4,-1.40334e-14,0,180
0.02,1.84758,3.8987,0.00450777,0.08,4,0.0361209,0,180
0.04,1.85209,3.89871,0.00901554,0.16,4,0.0722417,0,180
0.06,1.85659,3.89871,0.0135233,0.24,4,0.108363,0,180
0.08,1.8611,3.89872,0.0180311,0.32,4,0.144483,0,180
0.1,1.86561,3.89873,0.0225389,0.4,4,0.180604,0,180
0.12,1.87245,3.89876,0.0293753,0.48,4,0.289042,0,180
0.14,1.88333,3.89885,0.040258,0.56,4,0.523134,0,180
0.16,1.89431,3.89895,0.0512441,0.64,4,0.765318,0,180
0.18,1.90849,3.89924,0.0654267,0.72,4,1.25774,0,180
0.2,1.92331,3.89962,0.0802441,0.8,4,1.82601,0,180
0.22,1.94012,3.90028,0.0970672,0.88,4,2.63392,0,180
0.24,1.95857,3.90133,0.11555,0.96,4,3.71278,0,180
0.26,1.97841,3.90284,0.135457,1.04,4,5.06288,0,180
0.28,1.99979,3.90501,0.156944,1.12,4,6.76579,0,180
0.3,2.0227,3.90811,0.180069,1.2,4,8.90917,0,180
0.32,2.04708,3.91248,0.204846,1.28,4,11.5842,0,180
0.34,2.07279,3.91853,0.231263,1.36,4,14.8771,0,180
0.36,2.0996,3.92669,0.2593,1.44,4,18.852,0,180
0.38,2.12719,3.93742,0.28893,1.52,4,23.5273,0,180
0.4,2.15517,3.95115,0.320121,1.6,4,28.8501,0,180
0.42,2.18306,3.96821,0.352844,1.68,4,34.681,0,180
0.44,2.21022,3.98931,0.387277,1.76,4,40.8029,0,180
0.46,2.23616,4.01424,0.423285,1.84,4,46.8717,0,180
0.48,2.26047,4.04282,0.460844,1.92,4,52.5871,0,180
0.5,2.28279,4.07506,0.500069,2,4,57.6873,0,180
0.52,2.30318,4.11036,0.540862,2.08,4,62.09,0,180
0.54,2.32176,4.1484,0.583209,2.16,4,65.7856,0,180
0.56,2.33864,4.18908,0.627254,2.24,4,68.7521,0,180
0.58,2.35423,4.23193,0.67286,2.32,4,71.1094,0,180
0.6,2.3688,4.27681,0.720051,2.4,4,72.8999,0,180
0.62,2.38261,4.3236,0.768842,2.48,4,74.1194,0,180
0.64,2.39606,4.37217,0.819238,2.56,4,74.7997,0,180
0.66,2.40959,4.42238,0.871239,2.64,4,74.96,0,180
0.68,2.42366,4.4741,0.924842,2.72,4,74.5092,0,180
0.7,2.43887,4.52717,0.98004,2.8,4,73.3945,0,180
0.72,2.45586,4.58134,1.03682,2.88,4,71.4928,0,180
0.74,2.4758,4.63622,1.09522,2.96,4,68.4824,0,180
0.76,2.49989,4.69116,1.15523,3.04,4,64.0441,0,180
0.78,2.52978,4.74494,1.21681,3.12,4,57.7048,0,180
0.8,2.56741,4.79565,1.28003,3.2,4,49.0313,0,180
0.82,2.61389,4.84061,1.3448,3.28,4,38.2154,0,180
