"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,14.1928,3.32077,0,0,4,180,0,0
0.02,14.1882,3.32077,0.00450777,0.08,4,180,0,0.033592
0.04,14.1837,3.32077,0.00901554,0.16,4,180,0,0.134368
0.06,14.1792,3.32077,0.0135233,0.24,4,180,0,0.302328
0.08,14.1747,3.32077,0.0180311,0.32,4,179.999,0,0.537472
0.1,14.1702,3.32077,0.0225389,0.4,4,179.999,0,0.839801
0.12,14.1634,3.32078,0.0293753,0.48,4,179.999,0,1.20931
0.14,14.1525,3.32078,0.040258,0.56,4,179.998,0,1.64601
0.16,14.1415,3.32078,0.0512441,0.64,4,179.998,0,2.14989
0.18,14.1273,3.32078,0.0654267,0.72,4,179.996,0,2.72095
0.2,14.1125,3.32078,0.0802441,0.8,4,179.995,0,3.3592
0.22,14.0957,3.32078,0.0970674,0.88,4,179.992,0,4.06464
0.24,14.0772,3.32078,0.11555,0.96,4,179.989,0,4.83725
0.26,14.0573,3.32079,0.135457,1.04,4,179.985,0,5.67705
0.28,14.0358,3.32079,0.156944,1.12,4,179.98,0,6.58404
0.3,14.0127,3.3208,0.180069,1.2,4,179.975,0,7.55821
0.32,13.9879,3.32081,0.204845,1.28,4,179.967,0,8.59956
0.34,13.9615,3.32083,0.231263,1.36,4,179.959,0,9.7081
0.36,13.9335,3.32085,0.2593,1.44,4,179.949,0,10.8838
0.38,13.9038,3.32088,0.28893,1.52,4,179.937,0,12.1267
0.4,13.8726,3.32092,0.320122,1.6,4,179.923,0,13.4368
0.42,13.8399,3.32097,0.352845,1.68,4,179.907,0,14.8141
0.44,13.8055,3.32103,0.387276,1.76,4,179.889,0,16.2585
0.46,13.7695,3.32111,0.423286,1.84,4,179.869,0,17.7702
0.48,13.7319,3.3212,0.460842,1.92,4,179.846,0,19.349
0.5,13.6927,3.32132,0.50007,2,4,179.82,0,20.995
0.52,13.6519,3.32145,0.540861,2.08,4,179.791,0,22.7082
0.54,13.6095,3.32162,0.583211,2.16,4,179.759,0,24.4886
0.56,13.5655,3.32182,0.627255,2.24,4,179.724,0,26.3361
0.58,13.5199,3.32205,0.67286,2.32,4,179.684,0,28.2509
0.6,13.4727,3.32233,0.720051,2.4,4,179.641,0,30.2328
0.62,13.4239,3.32266,0.768841,2.48,4,179.594,0,32.2819
0.64,13.3735,3.32304,0.819237,2.56,4,179.542,0,34.3982
0.66,13.3216,3.32348,0.8712,2.63191,0.838738,179.486,0,36.5817
0.68,13.2688,3.32398,0.923961,2.64,0,179.426,0,38.8324
0.7,13.216,3.32453,0.976761,2.64,0,179.364,0,41.1502
0.72,13.1632,3.32515,1.02956,2.64,0,179.299,0,43.5353
0.74,13.1104,3.32583,1.08236,2.64,0,179.232,0,45.9875
0.76,13.0576,3.32656,1.13516,2.64,0,179.164,0,48.5069
0.78,13.0048,3.32737,1.18796,2.64,0,179.094,0,51.0935
0.8,12.952,3.32823,1.24076,2.64,0,179.023,0,53.7472
0.82,12.8992,3.32917,1.29356,2.64,0,178.953,0,56.4682
0.84,12.8465,3.33016,1.34636,2.64,0,178.883,0,59.2563
0.86,12.7937,3.33123,1.39916,2.64,0,178.815,0,62.1117
0.88,12.7409,3.33235,1.45196,2.64,0,178.749,0,65.0342
0.9,12.6881,3.33353,1.50476,2.64,0,178.687,0,68.0239
0.92,12.6353,3.33477,1.55756,2.64,0,178.631,0,71.0807
0.94,12.5825,3.33605,1.61036,2.64,0,178.58,0,74.2048
0.96,12.5297,3.33738,1.66316,2.64,0,178.536,0,77.396
0.98,12.477,3.33875,1.71596,2.64,0,178.501,0,80.6545
1,12.4242,3.34014,1.76876,2.64,0,178.474,0,83.9801
1.02,12.3714,3.34156,1.82156,2.64,0,178.457,0,87.3393
1.04,12.3186,3.34298,1.87436,2.64,0,178.451,0,90.6985
1.06,12.2658,3.34441,1.92716,2.64,0,178.454,0,94.0577
1.08,12.213,3.34583,1.97996,2.64,0,178.468,0,97.4111
1.1,12.1603,3.34723,2.03276,2.64,0,178.493,0,100.709
1.12,12.1075,3.3486,2.08556,2.64,0,178.526,0,103.939
1.14,12.0547,3.34994,2.13836,2.64,0,178.568,0,107.103
1.16,12.0019,3.35124,2.19116,2.64,0,178.617,0,110.199
1.18,11.9491,3.35249,2.24396,2.64,0,178.672,0,113.228
1.2,11.8963,3.35368,2.29676,2.64,0,178.733,0,116.189
1.22,11.8436,3.35482,2.34956,2.64,0,178.797,0,119.084
1.24,11.7908,3.3559,2.40236,2.64,0,178.865,0,121.911
1.26,11.738,3.35691,2.45516,2.64,0,178.934,0,124.671
1.28,11.6852,3.35787,2.50796,2.64,0,179.005,0,127.365
1.3,11.6324,3.35875,2.56076,2.64,0,179.075,0,129.99
1.32,11.5796,3.35957,2.61356,2.64,0,179.146,0,132.549
1.34,11.5268,3.36032,2.66636,2.64,0,179.215,0,135.04
1.36,11.474,3.36102,2.71916,2.64,0,179.282,0,137.465
1.38,11.4212,3.36165,2.77196,2.64,0,179.348,0,139.822
1.4,11.3684,3.36222,2.82476,2.64,0,179.411,0,142.112
