"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,6.19084,2.28646,0,0,2,180,0,180
0.02,6.18765,2.28646,0.00318748,0.04,2,179.999,0,180
0.04,6.18447,2.28646,0.00637495,0.08,2,179.998,0,180
0.06,6.18128,2.28646,0.00956243,0.12,2,179.997,0,180
0.08,6.17809,2.28646,0.0127499,0.16,2,179.996,0,180
0.1,6.1749,2.28646,0.0159374,0.2,2,179.995,0,180
0.12,6.17172,2.28646,0.0191249,0.24,2,179.994,0,180
0.14,6.16853,2.28646,0.0223123,0.28,2,179.993,0,180
0.16,6.1652,2.28646,0.0256409,0.32,2,179.992,0,180
0.18,6.1575,2.28646,0.0333362,0.36,2,179.987,0,180
0.2,6.14981,2.28647,0.0410314,0.4,2,179.982,0,180
0.22,6.14211,2.28647,0.0487267,0.44,2,179.977,0,180
0.24,6.13271,2.28647,0.0581266,0.48,2,179.968,0,180
0.26,6.12268,2.28648,0.0681553,0.52,2,179.958,0,180
0.28,6.11229,2.28649,0.0785533,0.56,2,179.946,0,180
0.3,6.10039,2.2865,0.0904491,0.6,2,179.929,0,180
0.32,6.08839,2.28651,0.102446,0.64,2,179.912,0,180
0.34,6.07489,2.28654,0.115948,0.68,2,179.887,0,180
0.36,6.06113,2.28657,0.12971,0.72,2,179.86,0,180
0.38,6.04619,2.28661,0.144645,0.76,2,179.828,0,180
0.4,6.03063,2.28666,0.160208,0.8,2,179.792,0,180
0.42,6.01439,2.28672,0.176449,0.84,2,179.752,0,180
0.44,5.99704,2.28681,0.193798,0.88,2,179.702,0,180
0.46,5.97907,2.28691,0.211767,0.92,2,179.647,0,180
0.48,5.9604,2.28704,0.230445,0.96,2,179.586,0,180
0.5,5.94075,2.28719,0.250087,1,2,179.517,0,180
0.52,5.92031,2.28738,0.270537,1.04,2,179.44,0,180
0.54,5.89911,2.2876,0.291738,1.08,2,179.354,0,180
0.56,5.87713,2.28787,0.313716,1.12,2,179.259,0,180
0.58,5.85436,2.28818,0.336488,1.16,2,179.154,0,180
0.6,5.83079,2.28855,0.360063,1.2,2,179.039,0,180
0.62,5.80641,2.28898,0.384448,1.24,2,178.913,0,180
0.64,5.78122,2.28949,0.409643,1.28,2,178.775,0,180
0.66,5.75522,2.29008,0.435647,1.32,2,178.625,0,180
0.68,5.72842,2.29077,0.462456,1.36,2,178.462,0,180
0.7,5.70082,2.29155,0.490068,1.4,2,178.287,0,180
0.72,5.67243,2.29245,0.518475,1.44,2,178.1,0,180
0.74,5.64325,2.29346,0.547673,1.48,2,177.901,0,180
0.76,5.61329,2.29461,0.577654,1.52,2,177.692,0,180
0.78,5.58256,2.2959,0.608412,1.56,2,177.473,0,180
0.8,5.55096,2.29736,0.64004,1.6,2,177.247,0,180
0.82,5.51858,2.29899,0.67246,1.64,2,177.018,0,180
0.84,5.48545,2.30078,0.705639,1.68,2,176.79,0,180
0.86,5.45153,2.30275,0.739623,1.72,2,176.569,0,180
0.88,5.41676,2.30492,0.774452,1.76,2,176.367,0,180
0.9,5.38127,2.30723,0.81002,1.8,2,176.185,0,180
0.92,5.34493,2.3097,0.846442,1.84,2,176.033,0,180
0.94,5.30784,2.31231,0.883631,1.88,2,175.923,0,180
0.96,5.26993,2.31503,0.921635,1.92,0.86047,175.868,0,180
0.98,5.23152,2.31781,0.960149,1.91773,-2,175.867,0,180
1,5.19367,2.32053,0.998093,1.87773,-2,175.917,0,180
1.02,5.1566,2.32315,1.03525,1.83773,-2,176.023,0,180
1.04,5.12033,2.32561,1.07161,1.79773,-2,176.175,0,180
1.06,5.08487,2.32793,1.10714,1.75773,-2,176.354,0,180
1.08,5.05014,2.33011,1.14194,1.71773,-2,176.554,0,180
1.1,5.01628,2.33208,1.17586,1.67773,-2,176.774,0,180
1.12,4.98319,2.33388,1.209,1.63773,-2,177.001,0,180
1.14,4.95084,2.33552,1.24139,1.59773,-2,177.23,0,180
1.16,4.91932,2.33698,1.27294,1.55773,-2,177.455,0,180
1.18,4.88863,2.33827,1.30366,1.51773,-2,177.674,0,180
1.2,4.85871,2.33943,1.3336,1.47773,-2,177.883,0,180
1.22,4.82957,2.34046,1.36276,1.43773,-2,178.082,0,180
1.24,4.80122,2.34136,1.39113,1.39773,-2,178.27,0,180
1.26,4.77366,2.34216,1.4187,1.35773,-2,178.446,0,180
1.28,4.7469,2.34285,1.44547,1.31773,-2,178.609,0,180
1.3,4.72095,2.34344,1.47143,1.27773,-2,178.759,0,180
1.32,4.6958,2.34395,1.49657,1.23773,-2,178.897,0,180
1.34,4.67147,2.34439,1.52091,1.19773,-2,179.024,0,180
1.36,4.64794,2.34477,1.54444,1.15773,-2,179.14,0,180
1.38,4.62523,2.34509,1.56716,1.11773,-2,179.246,0,180
1.4,4.6033,2.34536,1.58909,1.07773,-2,179.342,0,180
1.42,4.58216,2.34558,1.61023,1.03773,-2,179.427,0,180
1.44,4.56176,2.34577,1.63063,0.99773,-2,179.505,0,180
1.46,4.54212,2.34593,1.65027,0.95773,-2,179.576,0,180
1.48,4.52351,2.34606,1.66889,0.91773,-2,179.638,0,180
1.5,4.5056,2.34616,1.68679,0.87773,-2,179.693,0,180
1.52,4.48832,2.34625,1.70407,0.83773,-2,179.742,0,180
1.54,4.47208,2.34631,1.72031,0.79773,-2,179.783,0,180
1.56,4.45659,2.34637,1.7358,0.75773,-2,179.82,0,180
1.58,4.44166,2.34641,1.75074,0.71773,-2,179.854,0,180
1.6,4.42798,2.34644,1.76442,0.67773,-2,179.881,0,180
1.62,4.41447,2.34647,1.77792,0.63773,-2,179.907,0,180
1.64,4.40257,2.34649,1.78982,0.59773,-2,179.924,0,180
1.66,4.39067,2.3465,1.80172,0.55773,-2,179.941,0,180
1.68,4.38038,2.34651,1.81201,0.51773,-2,179.953,0,180
1.7,4.37035,2.34651,1.82204,0.47773,-2,179.964,0,180
1.72,4.36108,2.34652,1.83131,0.43773,-2,179.974,0,180
1.74,4.35339,2.34652,1.839,0.39773,-2,179.979,0,180
1.76,4.34569,2.34653,1.8467,0.35773,-2,179.985,0,180
1.78,4.33811,2.34653,1.85428,0.31773,-2,179.991,0,180
1.8,4.33493,2.34653,1.85747,0.27773,-2,179.992,0,180
1.82,4.33174,2.34653,1.86065,0.23773,-2,179.993,0,180
1.84,4.32855,2.34653,1.86384,0.19773,-2,179.994,0,180
1.86,4.32536,2.34653,1.86703,0.15773,-2,179.995,0,180
1.88,4.32218,2.34653,1.87022,0.11773,-2,179.996,0,180
1.9,4.31899,2.34653,1.8734,0.0777302,-2,179.997,0,180
1.92,4.3158,2.34653,1.87659,0.0377302,-2,179.998,0,180
