"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,14.7991,0.517701,0,0,4,-180,0,0
0.02,14.7946,0.517702,0.00450777,0.08,4,179.999,0,0.025688
0.04,14.7901,0.517702,0.00901554,0.16,4,179.999,0,0.102752
0.06,14.7855,0.517702,0.0135233,0.24,4,179.998,0,0.231192
0.08,14.781,0.517702,0.0180311,0.32,4,179.997,0,0.411008
0.1,14.7765,0.517702,0.0225389,0.4,4,179.996,0,0.642201
0.12,14.7697,0.517703,0.0293753,0.48,4,179.995,0,0.924769
0.14,14.7588,0.517704,0.040258,0.56,4,179.993,0,1.25871
0.16,14.7478,0.517705,0.0512441,0.64,4,179.991,0,1.64403
0.18,14.7336,0.517709,0.0654267,0.72,4,179.984,0,2.08073
0.2,14.7188,0.517714,0.0802441,0.8,4,179.977,0,2.5688
0.22,14.702,0.517722,0.0970674,0.88,4,179.967,0,3.10825
0.24,14.6835,0.517735,0.11555,0.96,4,179.954,0,3.69907
0.26,14.6636,0.517754,0.135457,1.04,4,179.938,0,4.34128
0.28,14.6421,0.51778,0.156944,1.12,4,179.918,0,5.03485
0.3,14.619,0.517818,0.180069,1.2,4,179.893,0,5.7798
0.32,14.5942,0.517871,0.204845,1.28,4,179.863,0,6.57613
0.34,14.5678,0.517941,0.231263,1.36,4,179.827,0,7.42384
0.36,14.5398,0.518038,0.2593,1.44,4,179.784,0,8.32292
0.38,14.5101,0.518162,0.28893,1.52,4,179.734,0,9.27338
0.4,14.4789,0.518321,0.320122,1.6,4,179.676,0,10.2752
0.42,14.4462,0.518527,0.352845,1.68,4,179.61,0,11.3284
0.44,14.4118,0.518779,0.387276,1.76,4,179.534,0,12.433
0.46,14.3758,0.519102,0.423286,1.84,4,179.447,0,13.589
0.48,14.3382,0.519498,0.460842,1.92,4,179.349,0,14.7963
0.5,14.299,0.51998,0.50007,2,4,179.24,0,16.055
0.52,14.2582,0.520565,0.540861,2.08,4,179.117,0,17.3651
0.54,14.2159,0.521267,0.583211,2.16,4,178.981,0,18.7266
0.56,14.1718,0.522107,0.627255,2.24,4,178.829,0,20.1394
0.58,14.1262,0.523104,0.67286,2.32,4,178.662,0,21.6036
0.6,14.0791,0.524281,0.720051,2.4,4,178.478,0,23.1192
0.62,14.0303,0.525662,0.768841,2.48,4,178.277,0,24.6862
0.64,13.9799,0.527275,0.819237,2.56,4,178.056,0,26.3045
0.66,13.928,0.529148,0.871239,2.64,4,177.815,0,27.9743
0.68,13.8744,0.531312,0.924842,2.72,4,177.554,0,29.6954
0.7,13.8193,0.533799,0.98004,2.8,4,177.27,0,31.4678
0.72,13.7625,0.536653,1.03682,2.88,4,176.963,0,33.2917
0.74,13.7043,0.5399,1.0952,2.95642,0.416712,176.633,0,35.1669
0.76,13.6452,0.543569,1.15438,2.96,0,176.282,0,37.0935
0.78,13.5861,0.547584,1.21358,2.96,0,175.917,0,39.0715
0.8,13.5271,0.552001,1.27278,2.96,0,175.538,0,41.1008
0.82,13.4681,0.556814,1.33198,2.96,0,175.145,0,43.1816
0.84,13.4091,0.562031,1.39118,2.96,0,174.741,0,45.3137
0.86,13.3502,0.567662,1.45038,2.96,0,174.327,0,47.4971
0.88,13.2913,0.57373,1.50958,2.96,0,173.903,0,49.732
0.9,13.2325,0.580232,1.56878,2.96,0,173.473,0,52.0182
0.92,13.1737,0.587192,1.62798,2.96,0,173.039,0,54.3559
0.94,13.1149,0.594596,1.68718,2.96,0,172.603,0,56.7448
0.96,13.0563,0.602432,1.74638,2.96,0,172.168,0,59.1852
0.98,12.9976,0.610716,1.80558,2.96,0,171.738,0,61.6769
1,12.9391,0.619451,1.86478,2.96,0,171.317,0,64.2201
1.02,12.8806,0.62859,1.92398,2.96,0,170.907,0,66.7889
1.04,12.8222,0.638144,1.98318,2.96,0,170.515,0,69.3577
1.06,12.7638,0.6481,2.04238,2.96,0,170.145,0,71.9265
1.08,12.7055,0.658402,2.10158,2.96,0,169.799,0,74.4953
1.1,12.6473,0.66905,2.16078,2.96,0,169.485,0,77.0641
1.12,12.5891,0.68,2.21998,2.96,0,169.206,0,79.6329
1.14,12.531,0.691212,2.27918,2.96,0,168.965,0,82.2017
1.16,12.4729,0.702647,2.33838,2.96,0,168.767,0,84.7705
1.18,12.4148,0.71426,2.39758,2.96,0,168.615,0,87.3393
1.2,12.3568,0.726004,2.45678,2.96,0,168.513,0,89.9081
1.22,12.2988,0.737823,2.51598,2.96,0,168.457,0,92.4769
1.24,12.2408,0.749673,2.57518,2.96,0,168.458,0,95.0457
1.26,12.1828,0.761499,2.63438,2.96,0,168.506,0,97.6145
1.28,12.1248,0.773249,2.69358,2.96,0,168.606,0,100.183
1.3,12.0667,0.784871,2.75278,2.96,0,168.755,0,102.752
1.32,12.0086,0.796321,2.81198,2.96,0,168.95,0,105.321
1.34,11.9505,0.807553,2.87118,2.96,0,169.187,0,107.89
1.36,11.8923,0.818521,2.93038,2.96,0,169.464,0,110.458
1.38,11.8341,0.829184,2.98958,2.96,0,169.777,0,113.027
1.4,11.7758,0.839533,3.04878,2.96,0,170.119,0,115.596
1.42,11.7175,0.849495,3.10798,2.96,0,170.489,0,118.143
1.44,11.6591,0.859076,3.16718,2.96,0,170.879,0,120.638
1.46,11.6006,0.868273,3.22638,2.96,0,171.287,0,123.082
1.48,11.542,0.877009,3.28558,2.96,0,171.708,0,125.475
1.5,11.4834,0.885324,3.34478,2.96,0,172.137,0,127.816
1.52,11.4247,0.893216,3.40398,2.96,0,172.572,0,130.106
1.54,11.366,0.900636,3.46318,2.96,0,173.008,0,132.345
1.56,11.3072,0.907614,3.52238,2.96,0,173.442,0,134.532
1.58,11.2484,0.914157,3.58158,2.96,0,173.873,0,136.668
1.6,11.1895,0.920256,3.64078,2.96,0,174.297,0,138.752
1.62,11.1306,0.925926,3.69998,2.96,0,174.712,0,140.785
1.64,11.0716,0.931187,3.75918,2.96,0,175.118,0,142.767
1.66,11.0126,0.936006,3.81838,2.96,0,175.51,0,144.697
1.68,10.9536,0.940439,3.87758,2.96,0,175.891,0,146.576
1.7,10.8945,0.944494,3.93678,2.96,0,176.257,0,148.403
1.72,10.8355,0.948167,3.99591,2.9449,-4,176.608,0,150.179
1.74,10.7775,0.951436,4.054,2.8649,-4,176.938,0,151.904
1.76,10.7211,0.954305,4.11051,2.7849,-4,177.245,0,153.578
1.78,10.6662,0.956816,4.16543,2.7049,-4,177.529,0,155.2
1.8,10.613,0.958998,4.21872,2.6249,-4,177.79,0,156.77
1.82,10.5613,0.960873,4.27041,2.5449,-4,178.03,0,158.29
1.84,10.5112,0.962493,4.32051,2.4649,-4,178.251,0,159.758
1.86,10.4627,0.963886,4.36902,2.3849,-4,178.453,0,161.174
1.88,10.4159,0.965075,4.41589,2.3049,-4,178.637,0,162.539
1.9,10.3706,0.966085,4.46116,2.2249,-4,178.804,0,163.853
1.92,10.3269,0.966938,4.50486,2.1449,-4,178.956,0,165.115
1.94,10.2848,0.967656,4.54701,2.0649,-4,179.094,0,166.326
1.96,10.2444,0.968249,4.58744,1.9849,-4,179.217,0,167.486
1.98,10.2054,0.968753,4.62637,1.9049,-4,179.328,0,168.594
2,10.1682,0.96915,4.66362,1.8249,-4,179.426,0,169.651
2.02,10.1324,0.96948,4.6994,1.7449,-4,179.513,0,170.657
2.04,10.0984,0.969746,4.7334,1.6649,-4,179.59,0,171.611
2.06,10.0659,0.969958,4.76589,1.5849,-4,179.658,0,172.514
2.08,10.035,0.970128,4.79684,1.5049,-4,179.717,0,173.365
2.1,10.0056,0.97026,4.8262,1.4249,-4,179.768,0,174.165
2.12,9.97797,0.970363,4.85384,1.3449,-4,179.812,0,174.914
2.14,9.9519,0.970437,4.87991,1.2649,-4,179.849,0,175.611
2.16,9.92739,0.970499,4.90442,1.1849,-4,179.881,0,176.257
2.18,9.90442,0.970538,4.92739,1.1049,-4,179.906,0,176.851
2.2,9.88328,0.970571,4.94852,1.0249,-4,179.929,0,177.394
2.22,9.86376,0.970591,4.96805,0.9449,-4,179.945,0,177.886
2.24,9.8457,0.970605,4.9861,0.8649,-4,179.959,0,178.326
2.26,9.82888,0.970618,5.00293,0.7849,-4,179.971,0,178.715
2.28,9.81456,0.970622,5.01725,0.7049,-4,179.978,0,179.053
2.3,9.8009,0.970627,5.03091,0.6249,-4,179.984,0,179.339
2.32,9.79001,0.970629,5.04179,0.5449,-4,179.988,0,179.574
2.34,9.77913,0.970632,5.05267,0.4649,-4,179.993,0,179.758
2.36,9.7735,0.970632,5.05831,0.3849,-4,179.994,0,179.89
2.38,9.76899,0.970633,5.06281,0.3049,-4,179.995,0,179.971
2.4,9.76448,0.970633,5.06732,0.2249,-4,179.995,0,180
2.42,9.75998,0.970633,5.07183,0.1449,-4,179.996,0,-180
2.44,9.75547,0.970633,5.07634,0.0648999,-4,179.997,0,-180
