"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,1.75899,4.99589,0,0,4,0,0,180
0.02,1.7635,4.99589,0.00450777,0.08,4,-0.000611206,0,-179.974
0.04,1.76801,4.99589,0.00901554,0.16,4,-0.00122241,0,-179.897
0.06,1.77252,4.99589,0.0135233,0.24,4,-0.00183362,0,-179.769
0.08,1.77702,4.99589,0.0180311,0.32,4,-0.00244482,0,-179.589
0.1,1.78153,4.99589,0.0225389,0.4,4,-0.00305603,0,-179.358
0.12,1.78837,4.99589,0.0293753,0.48,4,-0.00409818,0,-179.075
0.14,1.79925,4.99589,0.040258,0.56,4,-0.00588912,0,-178.741
0.16,1.81024,4.99589,0.0512441,0.64,4,-0.00780117,0,-178.356
0.18,1.82442,4.99588,0.0654267,0.72,4,-0.0134597,0,-177.919
0.2,1.83924,4.99588,0.0802441,0.8,4,-0.0195977,0,-177.431
0.22,1.85606,4.99587,0.0970674,0.88,4,-0.0272505,0,-176.892
0.24,1.87454,4.99586,0.11555,0.96,4,-0.0384052,0,-176.301
0.26,1.89445,4.99585,0.135457,1.04,4,-0.0520692,0,-175.659
0.28,1.91594,4.99582,0.156944,1.12,4,-0.0685614,0,-174.965
0.3,1.93906,4.99579,0.180069,1.2,4,-0.0895077,0,-174.22
0.32,1.96384,4.99575,0.204845,1.28,4,-0.114536,0,-173.424
0.34,1.99026,4.99569,0.231263,1.36,4,-0.144757,0,-172.576
0.36,2.01829,4.99561,0.2593,1.44,4,-0.180642,0,-171.677
0.38,2.04792,4.9955,0.28893,1.52,4,-0.222391,0,-170.727
0.4,2.07911,4.99537,0.320122,1.6,4,-0.270651,0,-169.725
0.42,2.11184,4.9952,0.352845,1.68,4,-0.32647,0,-168.672
0.44,2.14627,4.99499,0.387276,1.76,4,-0.389561,0,-167.567
0.46,2.18228,4.99472,0.423286,1.84,4,-0.462213,0,-166.411
0.48,2.21983,4.99439,0.460842,1.92,4,-0.544123,0,-165.204
0.5,2.25906,4.99398,0.50007,2,4,-0.63586,0,-163.945
0.52,2.29984,4.9935,0.540861,2.08,4,-0.738318,0,-162.635
0.54,2.34219,4.99291,0.583211,2.16,4,-0.852249,0,-161.273
0.56,2.38623,4.9922,0.627255,2.24,4,-0.979012,0,-159.861
0.58,2.43183,4.99137,0.67286,2.32,4,-1.11843,0,-158.396
0.6,2.47901,4.99039,0.720051,2.4,4,-1.27217,0,-156.881
0.62,2.52778,4.98923,0.768841,2.48,4,-1.44087,0,-155.314
0.64,2.57816,4.98789,0.819237,2.56,4,-1.62534,0,-153.695
0.66,2.63014,4.98632,0.871239,2.64,4,-1.82651,0,-152.026
0.68,2.68371,4.98451,0.924842,2.72,4,-2.04527,0,-150.305
0.7,2.73887,4.98243,0.98004,2.8,4,-2.28236,0,-148.532
0.72,2.7956,4.98004,1.03682,2.88,4,-2.53854,0,-146.708
0.74,2.85392,4.97732,1.0952,2.95642,0.416691,-2.81475,0,-144.833
0.76,2.91302,4.97426,1.15438,2.96,0,-3.10775,0,-142.906
0.78,2.97213,4.9709,1.21358,2.96,0,-3.41336,0,-140.929
0.8,3.03121,4.96722,1.27278,2.96,0,-3.73045,0,-138.899
0.82,3.09027,4.96319,1.33198,2.96,0,-4.05941,0,-136.818
0.84,3.14931,4.95882,1.39118,2.96,0,-4.3981,0,-134.686
0.86,3.20832,4.9541,1.45038,2.96,0,-4.74589,0,-132.503
0.88,3.26731,4.94902,1.50958,2.96,0,-5.10136,0,-130.268
0.9,3.32625,4.94358,1.56878,2.96,0,-5.46278,0,-127.982
0.92,3.38517,4.93777,1.62798,2.96,0,-5.82843,0,-125.644
0.94,3.44404,4.93155,1.68718,2.96,0,-6.1963,0,-123.255
0.96,3.50287,4.92497,1.74638,2.96,0,-6.56368,0,-120.815
0.98,3.56167,4.91803,1.80558,2.96,0,-6.92811,0,-118.323
1,3.62041,4.9107,1.86478,2.96,0,-7.28617,0,-115.78
1.02,3.67911,4.90301,1.92398,2.96,0,-7.63465,0,-113.211
1.04,3.73776,4.89498,1.98318,2.96,0,-7.9706,0,-110.642
1.06,3.79637,4.8866,2.04238,2.96,0,-8.28934,0,-108.074
1.08,3.85492,4.87791,2.10158,2.96,0,-8.5872,0,-105.505
1.1,3.91344,4.86893,2.16078,2.96,0,-8.86194,0,-102.936
1.12,3.97191,4.85968,2.21998,2.96,0,-9.10635,0,-100.367
1.14,4.03035,4.8502,2.27918,2.96,0,-9.32,0,-97.7983
1.16,4.08875,4.84052,2.33838,2.96,0,-9.49907,0,-95.2295
1.18,4.14713,4.83067,2.39758,2.96,0,-9.63795,0,-92.6607
1.2,4.20548,4.82071,2.45678,2.96,0,-9.73881,0,-90.0919
1.22,4.26382,4.81066,2.51598,2.96,0,-9.79572,0,-87.5231
1.24,4.32216,4.80058,2.57518,2.96,0,-9.81049,0,-84.9543
1.26,4.38049,4.7905,2.63438,2.96,0,-9.78051,0,-82.3855
1.28,4.43884,4.78048,2.69358,2.96,0,-9.70957,0,-79.8167
1.3,4.4972,4.77055,2.75278,2.96,0,-9.59501,0,-77.2479
1.32,4.55559,4.76076,2.81198,2.96,0,-9.44151,0,-74.6791
1.34,4.614,4.75113,2.87118,2.96,0,-9.25203,0,-72.1103
1.36,4.67245,4.74174,2.93038,2.96,0,-9.02595,0,-69.5415
1.38,4.73093,4.73257,2.98958,2.96,0,-8.77108,0,-66.9727
1.4,4.78946,4.72369,3.04878,2.96,0,-8.4886,0,-64.4039
1.42,4.84804,4.71511,3.10798,2.96,0,-8.18253,0,-61.8572
1.44,4.90666,4.70684,3.16718,2.96,0,-7.85789,0,-59.3618
1.46,4.96533,4.69892,3.22638,2.96,0,-7.51731,0,-56.9178
1.48,5.02404,4.69136,3.28558,2.96,0,-7.1649,0,-54.5251
1.5,5.0828,4.68416,3.34478,2.96,0,-6.80442,0,-52.1838
1.52,5.1416,4.67733,3.40398,2.96,0,-6.43874,0,-49.8939
1.54,5.20045,4.67089,3.46318,2.96,0,-6.07088,0,-47.6554
1.56,5.25934,4.66481,3.52238,2.96,0,-5.70353,0,-45.4682
1.58,5.31826,4.6591,3.58158,2.96,0,-5.33879,0,-43.3325
1.6,5.37723,4.6538,3.64078,2.96,0,-4.97938,0,-41.248
1.62,5.43622,4.64884,3.69998,2.96,0,-4.62646,0,-39.215
1.64,5.49524,4.64424,3.75918,2.96,0,-4.28161,0,-37.2334
1.66,5.55429,4.64,3.81838,2.96,0,-3.94636,0,-35.3031
1.68,5.61336,4.63609,3.87758,2.96,0,-3.62141,0,-33.4242
1.7,5.67245,4.63251,3.93678,2.96,0,-3.30762,0,-31.5967
1.72,5.73155,4.62925,3.99598,2.95869,-1.60881,-3.00635,0,-29.8205
1.74,5.79017,4.62633,4.05467,2.89923,-4,-2.72022,0,-28.0957
1.76,5.84732,4.62373,4.11188,2.81923,-4,-2.45304,0,-26.4223
1.78,5.90286,4.62148,4.16746,2.73923,-4,-2.20632,0,-24.8003
1.8,5.95679,4.61952,4.22143,2.65923,-4,-1.97832,0,-23.2297
1.82,6.00914,4.61781,4.27381,2.57923,-4,-1.76795,0,-21.7104
1.84,6.0599,4.61633,4.32459,2.49923,-4,-1.57453,0,-20.2425
1.86,6.10907,4.61505,4.37378,2.41923,-4,-1.39698,0,-18.826
1.88,6.15667,4.61395,4.42138,2.33923,-4,-1.23432,0,-17.4608
1.9,6.20263,4.61302,4.46736,2.25923,-4,-1.08644,0,-16.1471
1.92,6.24697,4.61224,4.51171,2.17923,-4,-0.953008,0,-14.8847
1.94,6.28975,4.61158,4.55449,2.09923,-4,-0.831663,0,-13.6737
1.96,6.33098,4.61102,4.59572,2.01923,-4,-0.72158,0,-12.514
1.98,6.37049,4.61055,4.63524,1.93923,-4,-0.623483,0,-11.4058
2,6.40855,4.61017,4.6733,1.85923,-4,-0.535177,0,-10.3489
2.02,6.44484,4.60985,4.70959,1.77923,-4,-0.456697,0,-9.34337
2.04,6.47965,4.6096,4.7444,1.69923,-4,-0.386684,0,-8.38924
2.06,6.51287,4.60939,4.77762,1.61923,-4,-0.325988,0,-7.48648
2.08,6.54437,4.60923,4.80912,1.53923,-4,-0.272154,0,-6.6351
2.1,6.57433,4.6091,4.83908,1.45923,-4,-0.22573,0,-5.83509
2.12,6.60271,4.609,4.86746,1.37923,-4,-0.185312,0,-5.08646
2.14,6.62949,4.60892,4.89424,1.29923,-4,-0.150713,0,-4.38921
2.16,6.65465,4.60886,4.9194,1.21923,-4,-0.121265,0,-3.74333
2.18,6.67818,4.60882,4.94293,1.13923,-4,-0.0967185,0,-3.14883
2.2,6.70011,4.60878,4.96486,1.05923,-4,-0.0760701,0,-2.6057
2.22,6.72051,4.60876,4.98526,0.979226,-4,-0.0589624,0,-2.11396
2.24,6.73953,4.60874,5.00429,0.899226,-4,-0.0451558,0,-1.67358
2.26,6.75636,4.60873,5.02111,0.819226,-4,-0.0341906,0,-1.28458
2.28,6.77181,4.60872,5.03656,0.739226,-4,-0.0256134,0,-0.946963
2.3,6.78599,4.60872,5.05074,0.659226,-4,-0.0192469,0,-0.660718
2.32,6.79777,4.60871,5.06252,0.579226,-4,-0.0143549,0,-0.425848
2.34,6.80865,4.60871,5.07341,0.499226,-4,-0.010013,0,-0.242355
2.36,6.81702,4.60871,5.08177,0.419226,-4,-0.00710196,0,-0.110238
2.38,6.82153,4.60871,5.08628,0.339226,-4,-0.00638831,0,-0.0294967
2.4,6.82604,4.60871,5.09079,0.259226,-4,-0.00567466,0,-0.000131591
2.42,6.83055,4.60871,5.0953,0.179226,-4,-0.00496102,0,0
2.44,6.83505,4.60871,5.09981,0.0992261,-4,-0.00424737,0,0
2.46,6.83956,4.60871,5.10431,0.0192261,-4,-0.00353372,0,0
