"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,14.7479,4.92284,0,0,4,-180,0,0
0.02,14.7434,4.92284,0.00450777,0.08,4,-180,0,0.025688
0.04,14.7389,4.92284,0.00901554,0.16,4,-179.999,0,0.102752
0.06,14.7344,4.92284,0.0135233,0.24,4,-179.999,0,0.231192
0.08,14.7299,4.92284,0.0180311,0.32,4,-179.998,0,0.411008
0.1,14.7254,4.92283,0.0225389,0.4,4,-179.998,0,0.642201
0.12,14.7186,4.92283,0.0293753,0.48,4,-179.997,0,0.924769
0.14,14.7077,4.92283,0.040258,0.56,4,-179.995,0,1.25871
0.16,14.6967,4.92283,0.0512441,0.64,4,-179.994,0,1.64403
0.18,14.6825,4.92283,0.0654267,0.72,4,-179.989,0,2.08073
0.2,14.6677,4.92283,0.0802441,0.8,4,-179.984,0,2.5688
0.22,14.6509,4.92282,0.0970674,0.88,4,-179.978,0,3.10825
0.24,14.6324,4.92281,0.11555,0.96,4,-179.97,0,3.69907
0.26,14.6125,4.9228,0.135457,1.04,4,-179.959,0,4.34128
0.28,14.591,4.92278,0.156944,1.12,4,-179.945,0,5.03485
0.3,14.5679,4.92276,0.180069,1.2,4,-179.929,0,5.7798
0.32,14.5431,4.92272,0.204845,1.28,4,-179.909,0,6.57613
0.34,14.5167,4.92268,0.231263,1.36,4,-179.885,0,7.42384
0.36,14.4886,4.92261,0.2593,1.44,4,-179.857,0,8.32292
0.38,14.459,4.92253,0.28893,1.52,4,-179.824,0,9.27338
0.4,14.4278,4.92242,0.320122,1.6,4,-179.785,0,10.2752
0.42,14.3951,4.92229,0.352845,1.68,4,-179.741,0,11.3284
0.44,14.3607,4.92212,0.387276,1.76,4,-179.691,0,12.433
0.46,14.3246,4.9219,0.423286,1.84,4,-179.633,0,13.589
0.48,14.2871,4.92165,0.460842,1.92,4,-179.569,0,14.7963
0.5,14.2479,4.92133,0.50007,2,4,-179.496,0,16.055
0.52,14.2071,4.92094,0.540861,2.08,4,-179.414,0,17.3651
0.54,14.1647,4.92047,0.583211,2.16,4,-179.324,0,18.7266
0.56,14.1207,4.91991,0.627255,2.24,4,-179.224,0,20.1394
0.58,14.0751,4.91925,0.67286,2.32,4,-179.113,0,21.6036
0.6,14.0279,4.91847,0.720051,2.4,4,-178.991,0,23.1192
0.62,13.9791,4.91756,0.768841,2.48,4,-178.858,0,24.6862
0.64,13.9287,4.91649,0.819237,2.56,4,-178.712,0,26.3045
0.66,13.8767,4.91525,0.871239,2.64,4,-178.553,0,27.9743
0.68,13.8232,4.91381,0.924842,2.72,4,-178.379,0,29.6954
0.7,13.768,4.91217,0.98004,2.8,4,-178.192,0,31.4678
0.72,13.7112,4.91027,1.03682,2.88,4,-177.989,0,33.2917
0.74,13.6529,4.90811,1.0952,2.95642,0.416671,-177.77,0,35.1669
0.76,13.5938,4.90569,1.15438,2.96,0,-177.538,0,37.0935
0.78,13.5346,4.90303,1.21358,2.96,0,-177.297,0,39.0715
0.8,13.4755,4.90011,1.27278,2.96,0,-177.046,0,41.1008
0.82,13.4164,4.89692,1.33198,2.96,0,-176.787,0,43.1816
0.84,13.3573,4.89347,1.39118,2.96,0,-176.52,0,45.3137
0.86,13.2982,4.88974,1.45038,2.96,0,-176.247,0,47.4971
0.88,13.2391,4.88571,1.50958,2.96,0,-175.968,0,49.732
0.9,13.1801,4.88141,1.56878,2.96,0,-175.685,0,52.0182
0.92,13.1211,4.87681,1.62798,2.96,0,-175.4,0,54.3559
0.94,13.0621,4.87191,1.68718,2.96,0,-175.114,0,56.7448
0.96,13.0031,4.86673,1.74638,2.96,0,-174.83,0,59.1852
0.98,12.9442,4.86125,1.80558,2.96,0,-174.55,0,61.6769
1,12.8852,4.85548,1.86478,2.96,0,-174.278,0,64.2201
1.02,12.8264,4.84945,1.92398,2.96,0,-174.014,0,66.7889
1.04,12.7675,4.84315,1.98318,2.96,0,-173.764,0,69.3577
1.06,12.7087,4.83659,2.04238,2.96,0,-173.53,0,71.9265
1.08,12.6498,4.82981,2.10158,2.96,0,-173.314,0,74.4953
1.1,12.5911,4.82281,2.16078,2.96,0,-173.122,0,77.0641
1.12,12.5323,4.81564,2.21998,2.96,0,-172.954,0,79.6329
1.14,12.4735,4.8083,2.27918,2.96,0,-172.816,0,82.2017
