"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,14.6987,3.8987,0,0,4,180,0,0
0.02,14.6942,3.8987,0.00450777,0.08,4,179.964,0,0
0.04,14.6897,3.89871,0.00901554,0.16,4,179.928,0,0
0.06,14.6851,3.89871,0.0135233,0.24,4,179.892,0,0
0.08,14.6806,3.89872,0.0180311,0.32,4,179.856,0,0
0.1,14.6761,3.89873,0.0225389,0.4,4,179.819,0,0
0.12,14.6693,3.89876,0.0293753,0.48,4,179.711,0,0
0.14,14.6584,3.89885,0.040258,0.56,4,179.477,0,0
0.16,14.6474,3.89895,0.0512441,0.64,4,179.235,0,0
0.18,14.6332,3.89924,0.0654267,0.72,4,178.742,0,0
0.2,14.6184,3.89962,0.0802441,0.8,4,178.174,0,0
0.22,14.6016,3.90028,0.0970672,0.88,4,177.366,0,0
0.24,14.5832,3.90133,0.11555,0.96,4,176.287,0,0
0.26,14.5633,3.90284,0.135457,1.04,4,174.937,0,0
0.28,14.542,3.90501,0.156944,1.12,4,173.234,0,0
0.3,14.519,3.90811,0.180069,1.2,4,171.091,0,0
0.32,14.4947,3.9125,0.204846,1.28,4,168.411,0,0
0.34,14.469,3.91884,0.231264,1.36,4,165.04,0,0
0.36,14.4422,3.92709,0.2593,1.44,4,161.048,0,0
0.38,14.4146,3.93781,0.28893,1.52,4,156.402,0,0
0.4,14.3867,3.95161,0.32012,1.6,4,151.098,0,0
0.42,14.3587,3.96853,0.352842,1.68,4,145.285,0,0
0.44,14.3317,3.98985,0.387279,1.76,4,139.209,0,0
0.46,14.3058,4.01476,0.423284,1.84,4,133.186,0,0
0.48,14.2812,4.04312,0.460846,1.92,4,127.415,0,0
0.5,14.259,4.07542,0.500068,2,4,122.338,0,0
0.52,14.2384,4.11061,0.540863,2.08,4,117.883,0,0
0.54,14.2199,4.14865,0.583206,2.16,4,114.192,0,0
0.56,14.203,4.18934,0.627253,2.24,4,111.231,0,0
0.58,14.1874,4.23219,0.67286,2.32,4,108.878,0,0
0.6,14.1729,4.27708,0.720052,2.4,4,107.091,0,0
0.62,14.1591,4.32388,0.768843,2.48,4,105.876,0,0
0.64,14.1456,4.37244,0.819239,2.56,4,105.198,0,0
0.66,14.1321,4.42265,0.87124,2.64,4,105.041,0,0
0.68,14.118,4.47438,0.924843,2.72,4,105.495,0,0
0.7,14.1028,4.52743,0.98004,2.8,4,106.613,0,0
0.72,14.0858,4.58161,1.03682,2.88,4,108.518,0,0
0.74,14.0658,4.63648,1.09522,2.96,4,111.536,0,0
0.76,14.0417,4.69142,1.15523,3.04,4,115.98,0,0
0.78,14.012,4.74532,1.21681,3.12,4,122.255,0,0
0.8,13.9745,4.79607,1.28003,3.2,4,130.932,0,0
0.82,13.9279,4.84096,1.3448,3.28,4,141.783,0,0
0.84,13.8718,4.87624,1.41123,3.36,4,153.583,0,0
0.86,13.8085,4.90056,1.47922,3.44,4,164.202,0,0
0.88,13.7404,4.91455,1.5488,3.52,4,172.25,0,0
0.9,13.6696,4.92057,1.61986,3.55647,-3.93084,177.346,0,0
0.92,13.5993,4.92208,1.69019,3.47696,-4,179.694,0,0
0.94,13.5306,4.92221,1.75893,3.39696,-4,179.866,0,0
0.96,13.4634,4.92265,1.82608,3.31696,-4,179.314,0,0
0.98,13.3979,4.92393,1.8916,3.23696,-4,178.354,0,0
1,13.334,4.92644,1.95557,3.15696,-4,177.042,0,0
1.02,13.2718,4.93053,2.01788,3.07696,-4,175.417,0,0
1.04,13.2114,4.93634,2.07863,2.99696,-4,173.572,0,0
1.06,13.1527,4.94396,2.13777,2.91696,-4,171.623,0,0
1.08,13.096,4.95324,2.19529,2.83696,-4,169.756,0,0
1.1,13.0411,4.96398,2.25123,2.75696,-4,168.209,0,0
1.12,12.988,4.9756,2.30558,2.67696,-4,167.203,0,0
1.14,12.9366,4.98747,2.35833,2.59696,-4,166.877,0,0
1.16,12.8867,4.99897,2.40947,2.51696,-4,167.255,0,0
1.18,12.8384,5.00953,2.459,2.43696,-4,168.193,0,0
1.2,12.7913,5.01881,2.50692,2.35696,-4,169.499,0,0
1.22,12.7457,5.02667,2.55324,2.27696,-4,170.97,0,0
1.24,12.7014,5.0331,2.59799,2.19696,-4,172.457,0,0
1.26,12.6585,5.03833,2.64118,2.11696,-4,173.869,0,0
1.28,12.6172,5.04219,2.68265,2.03696,-4,175.121,0,0
1.3,12.5774,5.04525,2.7226,1.95696,-4,176.235,0,0
1.32,12.5392,5.04742,2.76093,1.87696,-4,177.17,0,0
1.34,12.5024,5.04896,2.79768,1.79696,-4,177.95,0,0
1.36,12.4674,5.05002,2.83277,1.71696,-4,178.585,0,0
1.38,12.4338,5.05069,2.86637,1.63696,-4,179.084,0,0
1.4,12.4018,5.05112,2.89829,1.55696,-4,179.476,0,0
1.42,12.3716,5.0513,2.92856,1.47696,-4,179.73,0,0
1.44,12.3429,5.0514,2.95727,1.39696,-4,179.899,0,0
1.46,12.3158,5.05142,2.98439,1.31696,-1.91869,179.969,0,0
1.48,12.2898,5.05143,3.01035,1.28,0,179.984,0,-0.0671841
1.5,12.2642,5.05145,3.03595,1.28,0,179.937,0,-0.268736
1.52,12.2386,5.0515,3.06155,1.28,0,179.856,0,-0.604656
1.54,12.213,5.05158,3.08715,1.28,0,179.745,0,-1.07494
1.56,12.1874,5.05173,3.11275,1.28,0,179.611,0,-1.6796
1.58,12.1618,5.05193,3.13835,1.28,0,179.454,0,-2.41863
1.6,12.1362,5.05221,3.16395,1.28,0,179.28,0,-3.29202
1.62,12.1106,5.05257,3.18955,1.28,0,179.091,0,-4.29978
1.64,12.085,5.05303,3.21515,1.28,0,178.891,0,-5.44191
1.66,12.0594,5.05357,3.24075,1.28,0,178.685,0,-6.71841
1.68,12.0338,5.05421,3.26635,1.28,0,178.478,0,-8.12927
1.7,12.0082,5.05493,3.29195,1.28,0,178.272,0,-9.6745
1.72,11.9826,5.05575,3.31755,1.28,0,178.072,0,-11.3541
1.74,11.9571,5.05665,3.34315,1.28,0,177.883,0,-13.1681
1.76,11.9315,5.05763,3.36875,1.28,0,177.709,0,-15.1164
1.78,11.9059,5.05869,3.39435,1.28,0,177.558,0,-17.1991
1.8,11.8803,5.05981,3.41995,1.28,0,177.434,0,-19.4162
1.82,11.8547,5.06098,3.44555,1.28,0,177.344,0,-21.7676
1.84,11.8292,5.06218,3.47115,1.28,0,177.292,0,-24.2534
1.86,11.8036,5.06339,3.49675,1.28,0,177.288,0,-26.8736
1.88,11.778,5.06459,3.52235,1.28,0,177.337,0,-29.6282
1.9,11.7525,5.06576,3.54795,1.28,0,177.448,0,-32.5171
1.92,11.7269,5.06683,3.57355,1.28,0,177.648,0,-35.5404
