"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,2,2,0,0,2,0,0,0
0.02,2.00319,2,0.00318748,0.04,2,0.0289154,0,0
0.04,2.00637,2.00001,0.00637495,0.08,2,0.0578309,0,0
0.06,2.00956,2.00001,0.00956243,0.12,2,0.0867463,0,0
0.08,2.01275,2.00002,0.0127499,0.16,2,0.115662,0,0
0.1,2.01594,2.00002,0.0159374,0.2,2,0.144577,0,0
0.12,2.01912,2.00003,0.0191249,0.24,2,0.173493,0,0
0.14,2.02231,2.00003,0.0223123,0.28,2,0.202408,0,0
0.16,2.02564,2.00004,0.0256409,0.32,2,0.236627,0,0
0.18,2.03334,2.00011,0.0333362,0.36,2,0.434914,0,0
0.2,2.04103,2.00018,0.0410314,0.4,2,0.633202,0,0
0.22,2.04873,2.00025,0.0487267,0.44,2,0.831489,0,0
0.24,2.05812,2.00045,0.0581266,0.48,2,1.19353,0,0
0.26,2.06815,2.00069,0.0681553,0.52,2,1.61596,0,0
0.28,2.07854,2.001,0.0785533,0.56,2,2.09307,0,0
0.3,2.09042,2.00155,0.0904491,0.6,2,2.79184,0,0
0.32,2.1024,2.00215,0.102446,0.64,2,3.51798,0,0
0.34,2.11585,2.0034,0.115948,0.68,2,4.65338,0,0
0.36,2.12955,2.00469,0.129711,0.72,2,5.81912,0,0
0.38,2.14441,2.00616,0.144645,0.76,2,7.12121,0,0
0.4,2.15984,2.00815,0.160208,0.8,2,8.68121,0,0
0.42,2.17587,2.0107,0.176449,0.84,2,10.5188,0,0
0.44,2.19283,2.01434,0.193797,0.88,2,12.8321,0,0
0.46,2.21024,2.01874,0.211767,0.92,2,15.4416,0,0
0.48,2.22814,2.02407,0.230446,0.96,2,18.3982,0,0
0.5,2.24654,2.03091,0.250087,1,2,21.8495,0,0
0.52,2.26519,2.03926,0.270537,1.04,2,25.7105,0,0
0.54,2.28391,2.04917,0.291738,1.08,2,29.9139,0,0
0.56,2.30251,2.06081,0.313716,1.12,2,34.4105,0,0
0.58,2.3208,2.07434,0.336488,1.16,2,39.1093,0,0
0.6,2.33851,2.08986,0.360064,1.2,2,43.8776,0,0
0.62,2.35538,2.10744,0.384449,1.24,2,48.5506,0,0
0.64,2.37125,2.127,0.409644,1.28,2,52.9809,0,0
0.66,2.38608,2.14834,0.435648,1.32,2,57.0835,0,0
0.68,2.3998,2.17136,0.462457,1.36,2,60.7822,0,0
0.7,2.41231,2.19596,0.490068,1.4,2,64.0145,0,0
0.72,2.42409,2.22181,0.518475,1.44,2,66.935,0,0
0.74,2.43506,2.24885,0.547672,1.48,2,69.5121,0,0
0.76,2.44503,2.27712,0.577653,1.52,2,71.663,0,0
0.78,2.45428,2.30645,0.60841,1.56,2,73.4847,0,0
0.8,2.46286,2.33689,0.640041,1.6,2,74.9675,0,0
0.82,2.47092,2.36829,0.67246,1.64,2,76.1561,0,0
0.84,2.47857,2.40058,0.705639,1.68,2,77.066,0,0
0.86,2.48598,2.43374,0.739624,1.72,2,77.7125,0,0
0.88,2.49326,2.4678,0.774452,1.76,2,78.0893,0,0
0.9,2.50055,2.50261,0.810019,1.8,2,78.2257,0,0
0.92,2.50801,2.53826,0.846442,1.84,2,78.0604,0,0
0.94,2.51585,2.57462,0.88363,1.88,2,77.5774,0,0
0.96,2.52429,2.61167,0.921636,1.92,2,76.7409,0,0
0.98,2.53355,2.64934,0.960425,1.96,2,75.5135,0,0
1,2.544,2.68751,1,1.99402,0.469881,73.7855,0,0
1.02,2.55579,2.72569,1.03996,2,0,71.514,0,0
1.04,2.56947,2.76326,1.07996,2,0,68.4946,0,0
1.06,2.58571,2.7998,1.11996,2,0,64.5098,0,0
1.08,2.60427,2.83517,1.15996,2,0,59.6756,0,0
1.1,2.62596,2.86873,1.19996,2,0,53.7578,0,0
1.12,2.65158,2.89941,1.23996,2,0,46.6358,0,0
1.14,2.68103,2.92637,1.27996,2,0,38.6957,0,0
1.16,2.71351,2.94967,1.31996,2,0,30.4554,0,0
1.18,2.74954,2.96698,1.35996,2,0,22.749,0,0
1.2,2.78727,2.98007,1.39996,2,0,16.0005,0,0
1.22,2.82619,2.98912,1.43996,2,0,10.477,0,0
1.24,2.86576,2.99484,1.47996,2,0,6.22987,0,0
1.26,2.90562,2.9982,1.51996,2,0,3.05399,0,0
1.28,2.94559,2.99958,1.55996,2,0,1.10206,0,0
1.3,2.98558,2.99998,1.59996,2,0,0.132514,0,0
1.32,3.02558,3,1.63996,2,0,0.0139196,0,0
1.34,3.06558,3.00003,1.67996,2,0,0.0535638,0,0
1.36,3.10558,3.00009,1.71996,2,0,0.123119,0,0
1.38,3.14558,3.0002,1.75996,2,0,0.213979,0,0
1.4,3.18558,3.00038,1.79996,2,0,0.322485,0,0
1.42,3.22558,3.00066,1.83996,2,0,0.443499,0,0
1.44,3.26558,3.00101,1.87996,2,0,0.568823,0,0
1.46,3.30558,3.00145,1.91996,2,0,0.694578,0,0
1.48,3.34558,3.00198,1.95996,2,0,0.816251,0,0
1.5,3.38557,3.00259,1.99996,2,0,0.929317,0,0
1.52,3.42557,3.00327,2.03996,2,0,1.03063,0,0
1.54,3.46556,3.00402,2.07996,2,0,1.11734,0,0
1.56,3.50555,3.00483,2.11996,2,0,1.18129,0,0
1.58,3.54554,3.00567,2.15996,2,0,1.2232,0,0
1.6,3.58553,3.00653,2.19996,2,0,1.24058,0,0
1.62,3.62552,3.00739,2.23996,2,0,1.23056,0,0
1.64,3.66551,3.00824,2.27996,2,0,1.1874,0,0
1.66,3.70551,3.00904,2.31996,2,0,1.10964,0,0
1.68,3.7455,3.00978,2.35996,2,0,0.998164,0,0
1.7,3.78549,3.01042,2.39996,2,0,0.842802,0,0
1.72,3.82549,3.01095,2.43996,2,0,0.64567,0,0
1.74,3.86549,3.01131,2.47996,2,0,0.401917,0,0
1.76,3.90549,3.01152,2.51996,2,0,0.113321,0,0
1.78,3.94549,3.01147,2.55996,2,0,-0.236134,0,0
1.8,3.98549,3.01114,2.59996,2,0,-0.648198,0,0
1.82,4.02548,3.01055,2.63996,2,0,-1.11689,0,0
1.84,4.06547,3.00957,2.67996,2,0,-1.66015,0,0
1.86,4.10545,3.0082,2.71996,2,0,-2.27867,0,0
1.88,4.1454,3.00637,2.75996,2,0,-2.98179,0,0
1.9,4.18533,3.00405,2.79996,2,0,-3.77293,0,0
1.92,4.22522,3.00109,2.83996,2,0,-4.67509,0,0
1.94,4.26506,2.99747,2.87996,2,0,-5.69093,0,0
1.96,4.30483,2.99324,2.91996,2,0,-6.81237,0,0
1.98,4.34448,2.98792,2.95996,2,0,-8.11894,0,0
2,4.38401,2.98184,2.99996,2,0,-9.55473,0,0
2.02,4.42336,2.97465,3.03996,2,0,-11.1806,0,0
2.04,4.46246,2.96624,3.07996,2,0,-13.0146,0,0
2.06,4.5013,2.95668,3.11996,2,0,-15.045,0,0
2.08,4.53966,2.94538,3.15996,2,0,-17.3705,0,0
2.1,4.57763,2.93282,3.19996,2,0,-19.9115,0,0
2.12,4.61481,2.91806,3.23996,2,0,-22.8156,0,0
2.14,4.65129,2.90167,3.27996,2,0,-25.98,0,0
2.16,4.68665,2.88301,3.31996,2,0,-29.4882,0,0
2.18,4.72079,2.86219,3.35996,2,0,-33.2915,0,0
2.2,4.75352,2.83922,3.39996,2,0,-37.3524,0,0
2.22,4.78423,2.81362,3.43996,2,0,-41.6503,0,0
2.24,4.81324,2.7861,3.47996,2,0,-46.0591,0,0
2.26,4.83973,2.75615,3.51996,2,0,-50.5065,0,0
2.28,4.86393,2.72433,3.55996,2,0,-54.8785,0,0
2.3,4.88582,2.69087,3.59996,2,0,-59.0969,0,0
2.32,4.90499,2.65578,3.63996,2,0,-63.0427,0,0
2.34,4.9221,2.61964,3.67996,2,0,-66.7343,0,0
2.36,4.93666,2.58239,3.71996,2,0,-70.0604,0,0
2.38,4.94938,2.54447,3.75996,2,0,-73.0974,0,0
2.4,4.95998,2.50591,3.79996,2,0,-75.7792,0,0
2.42,4.96903,2.46696,3.83996,2,0,-78.1844,0,0
2.44,4.97642,2.42765,3.87996,2,0,-80.2856,0,0
2.46,4.98256,2.38813,3.91996,2,0,-82.1475,0,0
2.48,4.98744,2.34843,3.95996,2,0,-83.7583,0,0
2.5,4.99127,2.30861,3.99996,2,0,-85.1496,0,0
2.52,4.9943,2.26873,4.03996,2,0,-86.3635,0,0
2.54,4.9964,2.22879,4.07996,2,0,-87.3554,0,0
2.56,4.99795,2.18882,4.11996,2,0,-88.1933,0,0
2.58,4.99898,2.14883,4.15996,2,0,-88.8726,0,0
2.6,4.99957,2.10884,4.19996,2,0,-89.3791,0,0
2.62,4.99987,2.06884,4.23996,2,0,-89.732,0,0
2.64,4.99998,2.02884,4.27996,2,0,-89.931,0,0
2.66,4.99999,1.98884,4.31996,2,0,-90.0267,0,0
2.68,4.99993,1.94884,4.35996,2,0,-90.1624,0,0
2.7,4.99974,1.90884,4.39996,2,0,-90.4449,0,0
2.72,4.9993,1.86884,4.43996,2,0,-90.8787,0,0
2.74,4.99846,1.82885,4.47996,2,0,-91.4892,0,0
2.76,4.99716,1.78887,4.51996,2,0,-92.2523,0,0
2.78,4.99528,1.74892,4.55996,2,0,-93.1852,0,0
2.8,4.99268,1.709,4.59996,2,0,-94.296,0,0
2.82,4.98923,1.66915,4.63996,2,0,-95.6051,0,0
2.84,4.98486,1.6294,4.67996,2,0,-97.1106,0,0
2.86,4.97929,1.58979,4.71996,2,0,-98.8622,0,0
2.88,4.97249,1.55038,4.75996,2,0,-100.851,0,0
2.9,4.96424,1.51124,4.79996,2,0,-103.111,0,0
2.92,4.95424,1.47252,4.83996,2,0,-105.687,0,0
2.94,4.94255,1.43427,4.87996,2,0,-108.553,0,0
2.96,4.92875,1.39674,4.91996,2,0,-111.762,0,0
2.98,4.91281,1.36006,4.95996,2,0,-115.292,0,0
3,4.89464,1.32445,4.99996,2,0,-119.12,0,0
3.02,4.8738,1.29032,5.03996,2,0,-123.241,0,0
3.04,4.85092,1.25753,5.07996,2,0,-127.536,0,0
3.06,4.82513,1.22698,5.11996,2,0,-131.972,0,0
3.08,4.7973,1.19826,5.15996,2,0,-136.413,0,0
3.1,4.76736,1.17178,5.19996,2,0,-140.772,0,0
3.12,4.73539,1.14776,5.23996,2,0,-144.935,0,0
3.14,4.70198,1.12578,5.27996,2,0,-148.884,0,0
3.16,4.66703,1.10637,5.31996,2,0,-152.5,0,0
3.18,4.63106,1.08888,5.35996,2,0,-155.833,0,0
3.2,4.59414,1.07352,5.39996,2,0,-158.835,0,0
3.22,4.5565,1.06001,5.43996,2,0,-161.534,0,0
3.24,4.5183,1.04815,5.47996,2,0,-163.956,0,0
3.26,4.47966,1.03785,5.51996,2,0,-166.111,0,0
3.28,4.44067,1.0289,5.55996,2,0,-168.037,0,0
3.3,4.40142,1.02122,5.59996,2,0,-169.747,0,0
3.32,4.36197,1.01465,5.63996,2,0,-171.266,0,0
3.34,4.32236,1.00905,5.67996,2,0,-172.621,0,0
3.36,4.28264,1.00434,5.71996,2,0,-173.823,0,0
3.38,4.24284,1.00042,5.75996,2,0,-174.89,0,0
3.4,4.20297,0.99719,5.79996,2,0,-175.84,0,0
3.42,4.16306,0.994584,5.83996,2,0,-176.681,0,0
3.44,4.12311,0.99255,5.87996,2,0,-177.421,0,0
3.46,4.08314,0.990933,5.91996,2,0,-178.085,0,0
3.48,4.04316,0.989832,5.95996,2,0,-178.653,0,0
3.5,4.00316,0.989087,5.99996,2,0,-179.152,0,0
3.52,3.96317,0.988644,6.03996,2,0,-179.588,0,0
3.54,3.92317,0.988493,6.07996,2,0,-179.961,0,0
3.56,3.88317,0.988577,6.11996,2,0,179.721,0,0
3.58,3.84317,0.988871,6.15996,2,0,179.456,0,0
3.6,3.80317,0.989315,6.19996,2,0,179.234,0,0
