"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,1.93446,5.13101,0,0,4,0,0,0
0.02,1.93897,5.13101,0.00450777,0.08,4,0.000753425,0,0
0.04,1.94348,5.13101,0.00901554,0.16,4,0.00150685,0,0
0.06,1.94799,5.13101,0.0135233,0.24,4,0.00226027,0,0
0.08,1.95249,5.13101,0.0180311,0.32,4,0.0030137,0,0
0.1,1.957,5.13101,0.0225389,0.4,4,0.00376712,0,0
0.12,1.96384,5.13101,0.0293753,0.48,4,0.00552945,0,0
0.14,1.97472,5.13101,0.040258,0.56,4,0.00904484,0,0
0.16,1.98571,5.13101,0.0512441,0.64,4,0.012665,0,0
0.18,1.99989,5.13101,0.0654267,0.72,4,0.019525,0,0
0.2,2.01471,5.13102,0.0802441,0.8,4,0.0278698,0,0
0.22,2.03153,5.13103,0.0970674,0.88,4,0.0409062,0,0
0.24,2.05001,5.13105,0.11555,0.96,4,0.0571789,0,0
0.26,2.06992,5.13107,0.135457,1.04,4,0.0765896,0,0
0.28,2.09141,5.1311,0.156944,1.12,4,0.100497,0,0
0.3,2.11453,5.13115,0.180069,1.2,4,0.131342,0,0
0.32,2.13931,5.13121,0.204845,1.28,4,0.167608,0,0
0.34,2.16573,5.1313,0.231263,1.36,4,0.210249,0,0
0.36,2.19376,5.13142,0.2593,1.44,4,0.262076,0,0
0.38,2.22339,5.13157,0.28893,1.52,4,0.321689,0,0
0.4,2.25458,5.13176,0.320122,1.6,4,0.390166,0,0
0.42,2.28731,5.13201,0.352845,1.68,4,0.469107,0,0
0.44,2.32174,5.13231,0.387276,1.76,4,0.559148,0,0
0.46,2.35774,5.1327,0.423286,1.84,4,0.661129,0,0
0.48,2.3953,5.13317,0.460842,1.92,4,0.775875,0,0
0.5,2.43452,5.13374,0.50007,2,4,0.903665,0,0
0.52,2.47531,5.13443,0.540861,2.08,4,1.04533,0,0
0.54,2.51765,5.13526,0.583211,2.16,4,1.19991,0,0
0.56,2.56168,5.13625,0.627255,2.24,4,1.3672,0,0
0.58,2.60727,5.13741,0.67286,2.32,4,1.54443,0,0
0.6,2.65444,5.13876,0.720051,2.4,4,1.72761,0,0
0.62,2.70321,5.14031,0.768841,2.48,4,1.91092,0,0
0.64,2.75357,5.14206,0.819237,2.56,4,2.08595,0,0
0.66,2.80554,5.14403,0.871239,2.64,4,2.24132,0,0
0.68,2.8591,5.14618,0.924842,2.72,4,2.36261,0,0
0.7,2.91425,5.1485,0.98004,2.8,4,2.43627,0,0
0.72,2.97098,5.15093,1.03682,2.88,4,2.45144,0,0
0.74,3.02932,5.1534,1.09522,2.96,4,2.4004,0,0
0.76,3.08929,5.15586,1.15523,3.04,4,2.28285,0,0
0.78,3.15082,5.15823,1.21681,3.12,4,2.10931,0,0
0.8,3.214,5.16043,1.28003,3.2,4,1.89063,0,0
0.82,3.27874,5.16244,1.34481,3.28,4,1.64429,0,0
0.84,3.34514,5.16418,1.41123,3.36,4,1.38582,0,0
0.86,3.41312,5.16568,1.47922,3.44,4,1.12889,0,0
0.88,3.48269,5.1669,1.5488,3.52,4,0.884956,0,0
0.9,3.5539,5.16786,1.62002,3.6,4,0.661188,0,0
0.92,3.6267,5.16857,1.69282,3.68,4,0.462956,0,0
0.94,3.70106,5.16905,1.76718,3.74763,0.34967,0.294835,0,0
0.96,3.77605,5.16935,1.84217,3.75,0,0.161783,0,0
0.98,3.85105,5.16949,1.91717,3.75,0,0.0669232,0,0
1,3.92605,5.16954,1.99217,3.75,0,0.0128172,0,0
1.02,4.00105,5.16956,2.06717,3.75,0,0.055849,0,0
1.04,4.07605,5.16986,2.14217,3.75,0,0.504983,0,0
1.06,4.15103,5.17114,2.21717,3.75,0,1.49236,0,0
1.08,4.22598,5.17399,2.29217,3.75,0,2.95596,0,0
1.1,4.3008,5.17905,2.36717,3.75,0,4.89445,0,0
1.12,4.37538,5.1869,2.44217,3.75,0,7.29463,0,0
1.14,4.44951,5.19826,2.51717,3.75,0,10.1575,0,0
1.16,4.52292,5.21355,2.59217,3.75,0,13.4269,0,0
1.18,4.59529,5.2332,2.66717,3.75,0,17.0252,0,0
1.2,4.66623,5.25751,2.74217,3.75,0,20.8299,0,0
1.22,4.73539,5.28649,2.81717,3.75,0,24.6707,0,0
1.24,4.80249,5.31996,2.89217,3.75,0,28.3511,0,0
1.26,4.86738,5.35756,2.96717,3.75,0,31.6612,0,0
1.28,4.93018,5.39854,3.04217,3.75,0,34.4386,0,0
1.3,4.99113,5.44212,3.11711,3.73036,-3.99948,36.558,0,0
1.32,5.04983,5.48684,3.19091,3.65036,-4,37.9269,0,0
1.34,5.10651,5.53158,3.26311,3.57036,-4,38.5339,0,0
1.36,5.16175,5.57556,3.33373,3.49036,-4,38.3997,0,0
1.38,5.21611,5.6181,3.40275,3.41036,-4,37.5815,0,0
1.4,5.26999,5.65855,3.47013,3.33036,-4,36.1413,0,0
1.42,5.32373,5.69654,3.53595,3.25036,-4,34.1878,0,0
1.44,5.37757,5.73151,3.60015,3.17036,-4,31.7833,0,0
1.46,5.43156,5.76319,3.66276,3.09036,-4,29.0569,0,0
1.48,5.48559,5.79147,3.72376,3.01036,-4,26.1388,0,0
1.5,5.53955,5.81637,3.78319,2.93036,-4,23.1409,0,0
1.52,5.59331,5.83756,3.84098,2.85036,-4,20.1724,0,0
1.54,5.64652,5.85559,3.89717,2.77036,-4,17.3266,0,0
1.56,5.69899,5.87066,3.95177,2.69036,-4,14.6627,0,0
1.58,5.75054,5.88299,4.00478,2.61036,-4,12.2244,0,0
1.6,5.80099,5.89284,4.05619,2.53036,-4,10.0421,0,0
1.62,5.85016,5.90069,4.10599,2.45036,-4,8.10532,0,0
1.64,5.89798,5.90678,4.15419,2.37036,-4,6.41703,0,0
1.66,5.94435,5.91139,4.2008,2.29036,-4,4.9644,0,0
1.68,5.98925,5.91477,4.24582,2.21036,-4,3.73641,0,0
1.7,6.03259,5.91722,4.28924,2.13036,-4,2.7063,0,0
1.72,6.07432,5.91887,4.331,2.05036,-4,1.8716,0,0
1.74,6.11456,5.91994,4.37125,1.97036,-4,1.20992,0,0
1.76,6.15311,5.92058,4.40981,1.89036,-4,0.705626,0,0
1.78,6.19017,5.92092,4.44687,1.81036,-4,0.34251,0,0
1.8,6.2255,5.92105,4.4822,1.73036,-4,0.132017,0,0
1.82,6.25934,5.92109,4.51604,1.65036,-4,0.0257392,0,0
1.84,6.29162,5.92109,4.54832,1.575,0,-0.0475125,0,0.057304
1.86,6.32312,5.92104,4.57982,1.575,0,-0.160518,0,0.229216
1.88,6.35462,5.92088,4.61132,1.575,0,-0.38334,0,0.515736
1.9,6.38612,5.92061,4.64282,1.575,0,-0.675879,0,0.916865
1.92,6.41761,5.92012,4.67432,1.575,0,-1.06011,0,1.4326
1.94,6.44911,5.91944,4.70582,1.575,0,-1.5059,0,2.06295
1.96,6.48059,5.91844,4.73732,1.575,0,-2.02505,0,2.8079
1.98,6.51207,5.9172,4.76882,1.575,0,-2.58872,0,3.66746
2,6.54352,5.9156,4.80032,1.575,0,-3.20642,0,4.64163
2.02,6.57497,5.91369,4.83182,1.575,0,-3.86018,0,5.7304
2.04,6.60638,5.91133,4.86332,1.575,0,-4.5582,0,6.93379
2.06,6.63776,5.90865,4.89482,1.575,0,-5.28058,0,8.25178
2.08,6.66911,5.90554,4.92632,1.575,0,-6.03001,0,9.68438
2.1,6.70041,5.90206,4.95782,1.575,0,-6.79995,0,11.2316
2.12,6.73166,5.89807,4.98932,1.575,0,-7.59157,0,12.8934
2.14,6.76285,5.89369,5.02082,1.575,0,-8.39703,0,14.6698
2.16,6.79399,5.8889,5.05232,1.575,0,-9.21515,0,16.5609
2.18,6.82504,5.8836,5.08382,1.575,0,-10.0461,0,18.5665
2.2,6.85601,5.87787,5.11532,1.575,0,-10.8866,0,20.6868
2.22,6.8869,5.87168,5.14682,1.575,0,-11.7362,0,22.9216
2.24,6.91771,5.86513,5.17832,1.575,0,-12.5924,0,25.2711
2.26,6.94838,5.85795,5.20982,1.575,0,-13.4595,0,27.7352
2.28,6.97896,5.85042,5.24132,1.575,0,-14.3328,0,30.3138
2.3,7.00941,5.84236,5.27282,1.575,0,-15.2154,0,33.0071
2.32,7.03974,5.83386,5.30432,1.575,0,-16.1062,0,35.815
2.34,7.06994,5.8249,5.33582,1.575,0,-17.0067,0,38.7375
2.36,7.09998,5.81543,5.36732,1.575,0,-17.9185,0,41.7746
2.38,7.12988,5.80551,5.39882,1.575,0,-18.8418,0,44.9264
2.4,7.1596,5.79507,5.43032,1.575,0,-19.78,0,48.1927
2.42,7.1892,5.78429,5.46182,1.575,0,-20.7285,0,51.5736
2.44,7.21851,5.77277,5.49332,1.575,0,-21.7039,0,55.0692
2.46,7.24768,5.76089,5.52482,1.575,0,-22.6945,0,58.6793
2.48,7.27664,5.74848,5.55632,1.575,0,-23.7088,0,62.4041
2.5,7.30537,5.73558,5.58782,1.575,0,-24.7476,0,66.2435
2.52,7.33384,5.7221,5.61932,1.575,0,-25.8207,0,70.1975
2.54,7.36206,5.70811,5.65082,1.575,0,-26.9258,0,74.266
2.56,7.39003,5.69363,5.68232,1.575,0,-28.0648,0,78.4492
2.58,7.41765,5.67847,5.71382,1.575,0,-29.257,0,82.747
2.6,7.44497,5.6628,5.74532,1.575,0,-30.4937,0,87.1595
2.62,7.47191,5.64647,5.77682,1.575,0,-31.794,0,91.6708
2.64,7.49852,5.62963,5.80832,1.575,0,-33.1483,0,96.1131
2.66,7.52465,5.61204,5.83982,1.575,0,-34.5897,0,100.441
2.68,7.55038,5.59386,5.87132,1.575,0,-36.1066,0,104.654
2.7,7.57552,5.57489,5.90282,1.575,0,-37.7353,0,108.752
2.72,7.60018,5.5553,5.93432,1.575,0,-39.4598,0,112.736
2.74,7.62417,5.53489,5.96582,1.575,0,-41.3257,0,116.606
2.76,7.64745,5.51368,5.99732,1.575,0,-43.3415,0,120.36
2.78,7.66998,5.49168,6.02882,1.575,0,-45.5209,0,124
2.8,7.6915,5.46867,6.06032,1.575,0,-47.9296,0,127.526
2.82,7.71219,5.44493,6.09182,1.575,0,-50.5252,0,130.937
2.84,7.73162,5.42015,6.12332,1.575,0,-53.4059,0,134.233
2.86,7.74955,5.39425,6.15482,1.575,0,-56.6315,0,137.414
2.88,7.76612,5.36748,6.18632,1.575,0,-60.1581,0,140.481
2.9,7.78104,5.33975,6.21782,1.575,0,-64.0401,0,143.434
2.92,7.79372,5.31094,6.24932,1.575,0,-68.372,0,146.272
2.94,7.80392,5.28115,6.28082,1.575,0,-73.1473,0,148.995
2.96,7.81169,5.25065,6.31232,1.575,0,-78.2887,0,151.603
2.98,7.81676,5.21959,6.34382,1.575,0,-83.7466,0,154.097
3,7.81892,5.18819,6.37532,1.575,0,-89.4342,0,156.477
3.02,7.81755,5.15675,6.40682,1.575,0,-95.2172,0,158.741
3.04,7.81292,5.12563,6.43832,1.575,0,-100.897,0,160.892
3.06,7.80544,5.09506,6.46982,1.575,0,-106.335,0,162.927
3.08,7.79534,5.06524,6.50132,1.575,0,-111.431,0,164.848
3.1,7.78257,5.03646,6.53282,1.575,0,-116.061,0,166.654
3.12,7.76775,5.00869,6.56432,1.575,0,-120.247,0,168.346
3.14,7.75096,4.98205,6.59582,1.575,0,-123.944,0,169.923
3.16,7.73261,4.95647,6.62732,1.575,0,-127.207,0,171.386
3.18,7.71295,4.93186,6.65882,1.575,0,-130.077,0,172.733
3.2,7.69214,4.90822,6.69032,1.575,0,-132.572,0,173.967
3.22,7.67032,4.88551,6.72182,1.575,0,-134.718,0,175.085
3.24,7.64788,4.86341,6.75332,1.575,0,-136.637,0,176.089
3.26,7.62461,4.84218,6.78482,1.575,0,-138.23,0,176.979
3.28,7.60086,4.82149,6.81632,1.575,0,-139.612,0,177.754
3.3,7.57666,4.80133,6.84782,1.575,0,-140.783,0,178.414
3.32,7.55207,4.78164,6.87932,1.575,0,-141.752,0,178.96
3.34,7.52722,4.76228,6.91082,1.575,0,-142.56,0,179.391
3.36,7.50208,4.74331,6.94232,1.575,0,-143.143,0,179.707
3.38,7.4768,4.72451,6.97382,1.575,0,-143.585,0,179.909
3.4,7.4514,4.70588,7.00532,1.575,0,-143.842,0,179.996
3.42,7.42593,4.6873,7.03685,1.5788,4,-143.973,0,180
3.44,7.39967,4.66823,7.0693,1.6588,4,-144.035,0,180
3.46,7.37216,4.64831,7.10327,1.7388,4,-144.161,0,180
3.48,7.34335,4.62755,7.13878,1.8188,4,-144.368,0,180
3.5,7.31301,4.60596,7.17602,1.8988,4,-144.705,0,180
3.52,7.28134,4.58372,7.21472,1.9788,4,-145.146,0,180
3.54,7.24805,4.56078,7.25515,2.0588,4,-145.717,0,180
3.56,7.21324,4.53734,7.29711,2.1388,4,-146.433,0,180
3.58,7.1768,4.51354,7.34064,2.2188,4,-147.312,0,180
3.6,7.13852,4.48949,7.38585,2.2988,4,-148.386,0,180
3.62,7.09842,4.46539,7.43264,2.3788,4,-149.666,0,180
3.64,7.05636,4.4415,7.48101,2.4588,4,-151.188,0,180
3.66,7.01221,4.41808,7.53098,2.5388,4,-152.985,0,180
3.68,6.96586,4.39548,7.58256,2.6188,4,-155.088,0,180
